mode,query_id,query_type,case_type,run_status,used_decomposition,paper_reranking_enabled,num_subproblems_run,num_returned_equipment,original_query,top1_equipment,top1_match_label,top1_match_score,best_match_score_any_rank,best_match_label_any_rank,strict_top1_correct,relaxed_top1_correct,strict_found_anywhere,relaxed_found_anywhere,error,ndcg_at_1,strict_top3_correct,relaxed_top3_correct,ndcg_at_3,strict_top5_correct,relaxed_top5_correct,ndcg_at_5
test_problem_answer_output,caferite_magnetism_local,specific,paper_grounded_local_candidate,completed,False,True,1,2,Which physical instrument setup would you choose to image the local magnetic response of epitaxial CaFe2O4 thin films at low temperature?,scanning SQUID microscope,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.6403662530558959,True,True,0.6180299280149257
test_problem_answer_output,cafm_destripe_method,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,1,"For noisy c-AFM conduction maps with gradient stripe noise, I need a physical-equipment-oriented image processing workflow or instrument-family recommendation that best supports destriping the measured data.",Conductive atomic force microscope (c-AFM),no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,cafm_destriping,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,True,1,3,"I need to analyze conductive AFM images that have strong stripe artifacts, especially in lateral measurements, and I want the best physical instrument family or setup for acquiring the current maps cleanly in the first place.",conductive atomic force microscope,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.7653606369886218,True,True,0.6572885561341879
test_problem_answer_output,cafm_lrr_optimization,process_optimization,literature_supported_inventory_uncertain,completed,False,True,1,1,"I want the most effective processing setup for removing gradient stripe noise from c-AFM images while preserving conduction paths, and I prefer a method that does not need a GPU.",Gwyddion,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,calb_polycondensation_setup,specific,paper_grounded_local_candidate,completed,False,True,1,6,"Which physical instrument setup would you recommend for carrying out the lipase-catalyzed polycondensation of DMFDCA with 1,4-CHDM under the paper's best conditions, including the high-vacuum second stage and in-flask mixing/heating?",High-vacuum line / vacuum pump system,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.7039180890341348,True,True,0.7860137352654724
test_problem_answer_output,calb_polycondensation_setup,specific,paper_grounded_local_candidate,completed,False,True,1,4,I need to reproduce the enzymatic polycondensation used to make muconate-based unsaturated polyesters from dimethyl muconate and diols. What physical instrument/setup should I use for this polymerization?,round-bottom flask under nitrogen with magnetic stirring and oil-bath heating,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,camphoric_acid_polyester_structure_id,specific,paper_grounded_local_candidate,completed,False,True,1,3,I need to identify the instrument used to confirm ester formation and polymer structure in camphoric-acid-based polyesters and copolyesters.,Fourier transform infrared spectrometer,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,cb-sn3-h2-rfa,specific,paper_grounded_local_candidate,completed,False,True,1,5,"I need the physical instrument/setup used to measure charge-state-resolved single-electron capture from molecular hydrogen in low-energy Sn ion collisions, including the detector that resolves individual outgoing charge states.",retarding field analyzer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,1.0,True,True,0.7435934797653384
test_problem_answer_output,cbx-rfa-crossed-beam,specific,paper_grounded_local_candidate,completed,False,True,1,6,I need the physical instrument setup used to measure charge-state-resolved ion currents after low-energy Sn4+ + H2 collisions in a crossed-beam experiment.,retarding field analyzer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.7462155048864012,True,True,0.607646621830226
test_problem_answer_output,cd-spectrometer-amm-chirality,specific,paper_grounded_local_candidate,completed,False,True,1,1,We need to verify whether a light-activated molecular machine retains its helical chirality after illumination and compare equilibrated versus photo-wound samples. What instrument would you use?,circular dichroism spectrometer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.38213576466483407
test_problem_answer_output,chem202002810_scxrd,specific,paper_grounded_local_candidate,completed,False,True,1,2,I need to determine the solid-state molecular structure and intermolecular packing of the Napht-1 crystal used in the study. What physical instrument setup should I use?,single-crystal X-ray diffractometer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3666495063604039
test_problem_answer_output,chlorosome-2des-setup,specific,paper_grounded_local_candidate,completed,False,True,1,0,I need the physical instrument setup used to measure the chlorosome two-dimensional electronic spectra discussed in this paper.,,no_equipment_returned,0.0,0.0,no_equipment_returned,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,chlorosome-2des-setup,specific,paper_grounded_local_candidate,completed,False,True,1,1,I need the physical spectroscopy setup used to measure ultrafast two-dimensional electronic spectra of chlorosomes and track dark-state signatures on sub-100 fs timescales.,two-dimensional electronic spectroscopy (2DES) setup,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,chlorosome_structure_imaging,specific,paper_grounded_local_candidate,completed,False,True,1,3,Which physical instrument/setup should be recommended to image vitrified chlorosomes and extract their tubular morphology and axial repeat?,cryo-electron microscope,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.5027986350243819,True,True,0.47667357683104655
test_problem_answer_output,chromatin-labeling-setup,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,6,"I need an imaging setup that supports chromatin labeling strategies for DNA and chromatin-associated proteins, including tags and fluorogenic probes, for super-resolution work.",super-resolution fluorescence microscopy system,no_match,0.0,1.0,supporting_but_not_ideal,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,chromatin-srm-method,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,5,"I need the best microscopy platform to study chromatin organization at near-biomolecular resolution in cells, with high molecular specificity and the option for live-cell imaging.",super-resolution microscopy platform,no_match,0.0,3.0,must_have_or_best_match,False,False,True,True,,0.0,True,True,0.2960819109658653,True,True,0.21398626473452756
test_problem_answer_output,cid-uvvis-001,specific,paper_grounded_local_candidate,completed,False,True,1,3,I need to monitor how spark-discharge doping changes P3HT aggregation in solution and extract vibronic absorption features before the sample dries. What physical instrument/setup should I use?,UV–Vis absorption spectroscopy setup with deuterium/halogen white light source and fiber-optic spectrometer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,cilia_setup_001,specific,paper_grounded_local_candidate,completed,False,True,1,2,I need the physical actuation setup used to study metachronal transport and mixing in the confined low-Reynolds-number cilia experiment.,pneumatic artificial cilia array,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3903800499921017
test_problem_answer_output,clsm_perovskite_heterogeneity,specific,paper_grounded_local_candidate,completed,False,True,1,4,I need to map microscopic photoluminescence heterogeneity across blade-coated 2D perovskite films and compare bright and dark regions within individual grains.,magneto-optical microscope,supporting_but_not_ideal,1.0,1.0,supporting_but_not_ideal,False,False,False,False,,0.14285714285714285,False,False,0.06703981800325093,False,False,0.057573519004362674
test_problem_answer_output,cms-detection-chain,specific,paper_grounded_local_candidate,completed,False,True,1,10,"I need to reproduce the charge modulation spectroscopy measurement setup used to probe carrier involvement in inkjet-printed polymer-wrapped SWCNT FETs, including the weak optical signal detection chain across the visible and near-infrared.",charge modulation spectroscopy optical detection setup,no_match,0.0,3.0,must_have_or_best_match,False,False,True,True,,0.0,True,True,0.2960819109658653,True,True,0.38923743011367357
test_problem_answer_output,co-pix-nexams-01,specific,paper_grounded_local_candidate,completed,False,True,1,9,I need to study the electronic structure and fragmentation pathways of isolated cobalt protoporphyrin IX ions in the gas phase using soft X-rays; what physical instrument setup should I use for near-edge X-ray absorption mass spectrometry at the cobalt L-edge?,near-edge X-ray absorption mass spectrometry setup,no_match,0.0,3.0,must_have_or_best_match,False,False,True,True,,0.0,True,True,0.23463936301137825,True,True,0.44685352999185624
test_problem_answer_output,cognigr1_asic,specific,paper_grounded_local_candidate,completed,False,True,1,2,Which physical hardware platform was used to implement and experimentally measure the proposed second-order synaptic integration circuit?,Cognigr1 application-specific integrated circuit (ASIC),must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.38213576466483407
test_problem_answer_output,combo-saxs-waxs-dsc-raman-linkam,specific,paper_grounded_local_candidate,completed,False,True,1,4,"I need to monitor temperature-driven phase transitions in a PVDF-based blend in real time, capturing both structural evolution and thermal transitions during cooling/heating. What specific combined instrument setup should I use?",combined DSC with Raman/FTIR setup,acceptable_alternative,2.0,3.0,must_have_or_best_match,False,True,True,True,,0.42857142857142855,True,True,0.435758817021131,True,True,0.31493447632550065
test_problem_answer_output,condensate_terahertz,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,2,I want to study how post-translational modifications and salt concentration affect biomolecular condensates and protein solvation in FUS samples.,ATR-FTIR spectrometer,acceptable_alternative,2.0,2.0,acceptable_alternative,False,True,False,True,,0.42857142857142855,False,True,0.20111945400975278,False,True,0.1453543736886926
test_problem_answer_output,conformer_selection_ims,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,2,I need to separate DNA oligonucleotide conformers before irradiation so I can study conformation-dependent radiation response on a more controlled target beam.,graded-field gel electrophoresis system,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,contact-angle-system-wettability,specific,paper_grounded_local_candidate,completed,False,True,1,1,"I need to measure how water wettability changes on PMMA films after Cu nanoparticle deposition and CO2-induced partial engulfment. What instrument would I use for static, advancing, and receding contact angle measurements?",water contact angle analyzer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,controlled_release_screening,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,2,"We are comparing pesticide carriers such as hydrogels, nanocapsules, and porous frameworks, and we need a setup to quantify how fast the active ingredient is released under pH, humidity, or light triggers. What instrument family should we buy?",release kinetics / controlled-release testing system,no_match,0.0,3.0,must_have_or_best_match,False,False,True,True,,0.0,True,True,0.2960819109658653,True,True,0.21398626473452756
test_problem_answer_output,cr-ethene-trimerization-xas-epr,specific,paper_grounded_local_candidate,completed,False,True,1,4,I need to identify the physical instruments used to probe chromium oxidation state and coordination changes in this ethene trimerization study.,X-ray absorption spectroscopy (XAS) beamline,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.7988805459902473,True,True,0.5773721989562591
test_problem_answer_output,cr_activation_xband_epr,specific,paper_grounded_local_candidate,completed,False,True,1,3,Which instrument would you use to detect and distinguish the paramagnetic chromium species formed when Cr-PNP ethene tri- and tetramerization catalysts are activated with AlMe3 or MMAO?,high-frequency electron paramagnetic resonance spectrometer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.7653606369886218,True,True,0.7255930445820784
test_problem_answer_output,crbr3_nladmr_lockin,specific,paper_grounded_local_candidate,completed,False,True,1,4,I need to measure tiny first- and second-harmonic non-local voltage signals in an hBN-encapsulated CrBr3/Pt device to separate spin Seebeck and proximity anomalous Nernst contributions. What physical instrument setup should I use?,lock-in amplifier,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.4448953383756435
test_problem_answer_output,crenarchaeol-nmr,specific,paper_grounded_local_candidate,completed,False,True,1,1,I need an instrument for assigning and comparing the 1H/13C and 2D NMR signals of synthetic crenarchaeol fragments against natural crenarchaeol to revise the structure.,NMR spectrometer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,cryo-tem-c8s3,specific,paper_grounded_local_candidate,completed,False,True,1,2,I need to image the double-walled nanotube morphology and measure the inner/outer wall radii of C8S3 supramolecular aggregates.,aberration-corrected transmission electron microscope,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3666495063604039
test_problem_answer_output,cryo_em_chmp2a_chmp3_tubes,specific,paper_grounded_local_candidate,completed,False,True,1,1,Need to determine the structure of membrane-coated CHMP2A-CHMP3 ESCRT-III tubes at near-atomic resolution.,cryo electron microscope,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,cryogenic-ion-trap-soft-xray-nexams,specific,paper_grounded_local_candidate,completed,False,True,1,1,A lab wants to reproduce site-selective soft X-ray action spectroscopy on protonated DNA oligonucleotides and needs the key setup used to store the ions during monochromatic irradiation.,cryogenic linear radiofrequency ion trap,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.40301463303053875
test_problem_answer_output,cryotem_micelle_core_imaging,specific,paper_grounded_local_candidate,completed,False,True,1,4,I need to image the micelle core and estimate the core radius for a salt-free charged soft-micelle system. What instrument/setup should I use?,small-angle X-ray scattering system,no_match,0.0,3.0,must_have_or_best_match,False,False,True,True,,0.0,True,True,0.2960819109658653,True,True,0.2806977062064349
test_problem_answer_output,csnbr3_saxs_gixs,specific,paper_grounded_local_candidate,completed,False,True,1,7,"I need to characterize the self-assembly and depth-dependent ordering of drop-cast CsSnBr3 nanocrystal films, especially the coexisting 2D and 3D perovskite superstructures.",grazing-incidence wide-angle X-ray scattering,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,ctocd-dz-sysmo,specific,paper_grounded_local_candidate,completed,False,True,1,1,"I need a setup to analyze and decompose NMR chemical shielding tensor contributions in organometallic complexes, specifically to separate orbital contributions to the carbon shielding tensor.",Nuclear magnetic resonance spectrometer,supporting_but_not_ideal,1.0,1.0,supporting_but_not_ideal,False,False,False,False,,0.14285714285714285,False,False,0.06703981800325093,False,False,0.05237850090862913
test_problem_answer_output,cu2oseo3_absolute_structure,specific,paper_grounded_local_candidate,completed,False,True,1,3,What instrument would you use to determine the absolute structure and handedness of these chiral Cu2OSeO3 single crystals?,single-crystal X-ray diffractometer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,cuaac-operando-xas,specific,paper_grounded_local_candidate,completed,False,True,1,4,I need the physical instrument setup that was used to probe the copper coordination environment under operando CuAAC conditions and identify the resting-state intermediate.,operando X-ray absorption spectroscopy setup,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,cui-kpfm-01,specific,paper_grounded_local_candidate,completed,False,True,1,2,"For a CuI hole-transport layer in Sn–Pb perovskite solar cells, which instrument/setup should be used to measure the surface potential and estimate the Fermi level of the HTL on ITO?",Kelvin probe,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,cv-potentiostat,specific,paper_grounded_local_candidate,completed,False,True,1,1,I need to measure the cyclic voltammetry and reduction potentials of cross-conjugated aromatic polyketones to estimate their frontier ऊर्जा levels.,Autolab PGSTAT100 potentiostat,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.541942129480027,True,True,0.47960346638230267
test_problem_answer_output,cx_tof_spectrometer,specific,paper_grounded_local_candidate,completed,False,True,1,4,"For a crossed-beam charge-exchange experiment on Sn3+ ions colliding with H2/D2, what physical instrument setup would you use to measure the yields of charged target fragments and extract the double-capture contribution?",Crossed-beam setup with retarding field analyzer,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,cytc_ssnmr_setup,specific,paper_grounded_local_candidate,completed,False,True,1,4,A structural biology lab wants to reproduce the membrane-bound cytochrome c dynamics measurements from this paper and needs the key physical instrument setup used for the residue-specific solid-state NMR experiments.,solid-state NMR spectrometer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3666495063604039
test_problem_answer_output,d0ta10277f_giwaxs,specific,paper_grounded_local_candidate,completed,False,True,1,3,I need to determine how stoichiometry changes the preferred orientation and phase distribution in tin-based 2D/3D perovskite thin films. What physical instrument setup should I use?,grazing-incidence wide-angle X-ray scattering,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.40301463303053875
test_problem_answer_output,d1nh00514f_tcspp,specific,paper_grounded_local_candidate,completed,False,True,1,3,I need the physical instrument setup used to record the time-resolved fluorescence decay curves and exciton transport dynamics in individual supramolecular nanofibre bundles with scan-based time-resolved measurements.,scan-based time-resolved fluorescence measurement system,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,d2sm00088a-dls-setup,specific,paper_grounded_local_candidate,completed,False,True,1,6,"I need to measure micelle formation, size, and salt/pH stability for polymer complex coacervate core micelles in solution. What instrument setup should I choose?",dynamic light scattering instrument,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,d4nr01524j_tpd,specific,paper_grounded_local_candidate,completed,False,True,1,2,"I need to measure the hydrogen desorption behavior of MgH2 nanoparticles confined in a porous scaffold, including onset temperature, desorption profile, and cycling-related release behavior.",Sievert-type pressure-composition-temperature apparatus,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,d4tb02760d_dls_gpm,specific,paper_grounded_local_candidate,completed,False,True,1,1,I need to measure the hydrodynamic size and polydispersity of glycosylated polyplex micelles formed in aqueous KNO3 after mixing oppositely charged block copolymers. What instrument should I use?,dynamic light scattering instrument,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.4218038672742483
test_problem_answer_output,d5lc00186b-eq1,specific,paper_grounded_local_candidate,completed,False,True,1,2,I need the physical actuation hardware used to rotate the magnetic field and drive the artificial cilia during stagnant microfluidic mixing experiments.,motor-driven Halbach array of permanent magnets,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.45610970846684606
test_problem_answer_output,deflector-tds-001,specific,paper_grounded_local_candidate,completed,False,True,1,3,"For longitudinal beam diagnostics in the CompactLight injector and main linac, what specific RF diagnostic setup is used to streak the bunch and measure bunch length / longitudinal phase space?",RF transverse deflecting cavity / transverse deflecting structure (TDS),must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,dlp-printer-setup-01,specific,paper_grounded_local_candidate,completed,False,True,1,1,I need to fabricate thermoresponsive hydrogel parts from a photocurable resin with high spatial resolution using digital light processing. What specific printing equipment setup did this paper use?,digital light processing 3D printer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.45610970846684606
test_problem_answer_output,dma_setup_compleximers,specific,paper_grounded_local_candidate,completed,False,True,1,2,"I need to measure the broad glass-transition mechanics and relaxation behavior of ionic compleximer polymer samples to compare their storage modulus, loss modulus, and stress relaxation across temperature.",Dynamic Mechanical Analyzer,acceptable_alternative,2.0,2.0,acceptable_alternative,False,True,False,True,,0.42857142857142855,False,True,0.20111945400975278,False,True,0.17272055701308803
test_problem_answer_output,dna_ionization_setup,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,6,"I want to study radiation-induced ionization and fragmentation of gas-phase DNA oligonucleotides, with fragment-ion mass spectra and ideally coincident electron/ion detection.",crossed-beam reaction microscope,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.511576141875023,True,True,0.5157980215069693
test_problem_answer_output,dnajb6b-blot-imager,specific,paper_grounded_local_candidate,completed,False,True,1,4,I need to visualize chemiluminescent western blot and filter trap assay signals from HEK293T lysates. What physical imaging system fits this readout?,ChemiDoc Go Imaging System,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,dpe-osc-giwaxs,specific,paper_grounded_local_candidate,completed,False,True,1,5,Which specific instrument/setup would you recommend for probing how diphenyl ether changes the nanostructure and molecular ordering of the active layer in these organic solar cells?,grazing-incidence wide-angle X-ray scattering,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.38213576466483407
test_problem_answer_output,dsc-tg-pml-plla,specific,paper_grounded_local_candidate,completed,False,True,1,1,I need to measure the glass-transition temperature of solvent-cast PML1/PLLA blends after annealing and confirm the Tg shift in the polymer films.,differential scanning calorimeter,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.38213576466483407
test_problem_answer_output,dsc_tg_counterion_polyelectrolyte,specific,paper_grounded_local_candidate,completed,False,True,1,3,I need to compare the counterion-dependent glass transition and thermal stability of strong polyelectrolyte samples and determine which instrument setup was used to measure those thermal transitions and decomposition behavior.,thermogravimeter,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.7653606369886218,True,True,0.5979795890554701
test_problem_answer_output,dsza_qm_mm_setup,specific,paper_grounded_local_candidate,completed,False,True,1,1,Which physical computational chemistry setup was used to study the catalytic mechanism of DszA and compare the C4aOOH vs N5OOH pathways?,ORCA,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,dvs-realworld-setup,specific,paper_grounded_local_candidate,completed,False,True,1,1,I need the physical sensor setup used to provide visual input for the robot and for the real-world sEMD recordings in this study.,Dynamic Vision Sensor,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3391602052736161
test_problem_answer_output,dyfeo3_xrd,specific,paper_grounded_local_candidate,completed,False,True,1,2,What physical instrument would you use to confirm the crystallographic direction of a single-crystal DyFeO3 sample before slicing and polishing it for Pt Hall-bar device fabrication?,back-reflection Laue X-ray diffraction system,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.7653606369886218,True,True,0.5979795890554701
test_problem_answer_output,eSER-ternary-aer-protocol,specific,paper_grounded_local_candidate,completed,False,True,1,3,"I need the specific on-chip instrument/setup used to serialize event-driven outputs from multiple intracortical neural ADC channels into short packets for telemetry, while minimizing clocking overhead.",event-driven serializer (eSER),must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.7653606369886218,True,True,0.5979795890554701
test_problem_answer_output,e_nose_direction_decode,specific,paper_grounded_local_candidate,completed,False,True,1,4,I need the physical sensing setup used to detect odour-puff direction from a pair of gas sensors in a neuromorphic olfaction experiment. Which equipment should I use?,metal-oxide (MOX) gas sensor pair in stereo e-nose configuration,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,ebit-euv-spectrometer,specific,paper_grounded_local_candidate,completed,False,True,1,4,"I need to measure charge-state-resolved extreme-ultraviolet emission from highly charged tin ions produced in an ion trap, with wavelength resolution around the 13.5 nm region.",electron beam ion trap,no_match,0.0,3.0,must_have_or_best_match,False,False,True,True,,0.0,True,True,0.2960819109658653,True,True,0.24110082383082423
test_problem_answer_output,ebl-yig-py-device-fab,specific,paper_grounded_local_candidate,completed,False,True,1,2,Which physical fabrication tool would you use to pattern the nonlocal magnon transport device structures on ultrathin YIG with Pt and Py strips?,photolithography system,supporting_but_not_ideal,1.0,1.0,supporting_but_not_ideal,False,False,False,False,,0.14285714285714285,False,False,0.08391719931063304,False,False,0.08391719931063304
test_problem_answer_output,ebsd-quartz-thin-films,specific,paper_grounded_local_candidate,completed,False,True,1,3,I need to map local crystal orientation and rotation in quartz thin films to study spherulitic growth and misorientation gradients. What instrument setup should I use?,electron backscatter diffraction (EBSD) system on a scanning electron microscope,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.5027986350243819,True,True,0.39283875681471847
test_problem_answer_output,ecr-ion-source-for-sn-beam,specific,paper_grounded_local_candidate,completed,False,True,1,1,What specific ion source setup would you choose to generate the tin ion beam used in the low-energy heavy-ion backscattering experiment?,vacuum arc ion source,supporting_but_not_ideal,1.0,1.0,supporting_but_not_ideal,False,False,False,False,,0.14285714285714285,False,False,0.08391719931063304,False,False,0.08391719931063304
test_problem_answer_output,ed_biorob_control_platform,specific,paper_grounded_local_candidate,completed,False,True,1,1,A lab wants to reproduce the paper’s spike-based position control setup for a 4-DoF robotic arm and needs the main physical robot platform used in the experiments.,ED-BioRob neuromorphic robotic arm,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.4692787260227565,True,True,0.3666495063604039
test_problem_answer_output,eg-dielectric-relaxation,specific,paper_grounded_local_candidate,completed,False,True,1,2,I need to measure the dielectric relaxation time and transition frequency of an organic semiconductor with ethylene glycol side chains in the solid state.,impedance spectroscopy setup,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.511576141875023,True,True,0.39969666103112766
test_problem_answer_output,eis-proton-membrane,specific,paper_grounded_local_candidate,completed,False,True,1,5,A lab needs to measure proton conductivity and sample resistance of a hydrated protein-based membrane on interdigitated electrodes under controlled relative humidity. What instrument setup should be used?,interdigitated electrode array,no_match,0.0,2.0,acceptable_alternative,False,False,False,True,,0.0,False,True,0.1268922475567994,False,True,0.09914146401217121
test_problem_answer_output,eis_conductivity_cell,specific,paper_grounded_local_candidate,completed,False,True,1,1,I need to measure temperature-dependent ionic conductivity of polymer electrolyte films in a through-plane two-electrode configuration.,AC impedance spectrometer,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,eis_pa_conductivity,specific,paper_grounded_local_candidate,completed,False,True,1,5,"I need to measure proton conductivity of phosphoric-acid-doped polymer membranes under dry, high-temperature conditions. What instrument setup should I use?",interdigital electrode impedance measurement setup,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
test_problem_answer_output,eit-lpp-euv-spectrometer,specific,paper_grounded_local_candidate,completed,False,True,1,3,"A lab wants to reproduce the EUV emission measurements in this Sn ion paper, including charge-state-resolved spectra from the EBIT and spectra from laser-produced tin plasmas. What physical spectrometer setup was used to record the EUV emission?",flat-field grazing-incidence grating spectrometer,must_have_or_best_match,3.0,3.0,must_have_or_best_match,True,True,True,True,,1.0,True,True,0.7988805459902473,True,True,0.5773721989562591
test_problem_answer_output,el_polarization_measurement_setup,specific,paper_grounded_local_candidate,completed,False,True,1,1,I need the physical setup used to measure polarization-resolved electroluminescence from the organic light-emitting transistor crystals.,polarization-resolved electroluminescence measurement setup,no_match,0.0,0.0,no_match,False,False,False,False,,0.0,False,False,0.0,False,False,0.0
