run_name,query_id,query_type,case_type,run_status,used_decomposition,paper_reranking_enabled,num_subproblems_run,num_returned_equipment,has_returned_equipment,num_evidence_quotes,num_supporting_papers,original_query,num_papers_attempted,num_papers_with_chunks,num_full_text_success,num_fallback_used,num_skipped,num_pdf_used,num_html_used,num_ar5iv_used,num_abstract_fallback_used,num_tldr_metadata_fallback_used,num_metadata_fallback_used,full_text_success_fraction,fallback_fraction,skipped_fraction,used_source_type_counts,fallback_source_type_counts,top1_equipment,top1_output_score,top1_match_label,best_output_score_any_rank,best_match_label_any_rank,error,match_scores,match_labels,matched_expected_names,ndcg_at_1,hit_at_1,strict_hit_at_1,must_have_recall_at_1,relevant_recall_at_1,clearly_not_suitable_at_1,ndcg_at_3,hit_at_3,strict_hit_at_3,must_have_recall_at_3,relevant_recall_at_3,clearly_not_suitable_at_3,ndcg_at_5,hit_at_5,strict_hit_at_5,must_have_recall_at_5,relevant_recall_at_5,clearly_not_suitable_at_5
direct_rerank_10papers,pcm_multiple_events,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,1,True,4,3,"I want to test whether a crystalline chalcogenide shows the unusual bond-breaking behavior reported for metavalent materials, especially the high fraction of multiple-ion events during field evaporation.",10,10,2,8,0,1,0,0,8,0,0,0.2,0.8,0.0,"{'abstract': 8, 'pdf': 1, 'publisher_html': 1}",{'abstract': 8},Atom probe tomography system,3,must_have,3,must_have,,[3],['must_have'],['atom probe tomography'],1.0,True,True,0.3333333333333333,0.14285714285714285,False,0.4692787260227565,True,True,0.3333333333333333,0.14285714285714285,False,0.3391602052736161,True,True,0.3333333333333333,0.14285714285714285,False
decomposition_no_rerank_12papers_2workers,pef_barrier_measurement,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,False,1,2,True,4,2,"I need to compare a new PEF film against PET because the packaging team says oxygen and CO2 barrier performance is the key differentiator, but we need direct measurements to confirm it.",11,11,3,8,0,3,0,0,6,0,2,0.2727272727272727,0.7272727272727273,0.0,"{'abstract': 6, 'metadata': 2, 'pdf': 3}","{'abstract': 6, 'metadata': 2}",gas permeability tester,0,no_match,0,no_match,,"[0, 0]","['no_match', 'no_match']","[None, None]",0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False
decomposition_rerank_10papers_2workers,pef_barrier_measurement,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,True,1,1,True,4,2,"I need to compare a new PEF film against PET because the packaging team says oxygen and CO2 barrier performance is the key differentiator, but we need direct measurements to confirm it.",10,10,4,6,0,3,0,0,6,0,0,0.4,0.6,0.0,"{'abstract': 6, 'pdf': 3, 'publisher_html': 1}",{'abstract': 6},gas permeability measurement setup,0,no_match,0,no_match,,[0],['no_match'],,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False
direct_no_rerank_12papers,pef_barrier_measurement,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,False,1,3,True,5,3,"I need to compare a new PEF film against PET because the packaging team says oxygen and CO2 barrier performance is the key differentiator, but we need direct measurements to confirm it.",12,12,2,10,0,2,0,0,6,0,4,0.16666666666666666,0.8333333333333334,0.0,"{'metadata': 4, 'abstract': 6, 'pdf': 2}","{'metadata': 4, 'abstract': 6}",oxygen transmission rate analyzer,0,no_match,0,no_match,,"[0, 0, 0]","['no_match', 'no_match', 'no_match']","[None, None, None]",0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False
direct_rerank_10papers,pef_barrier_measurement,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,True,1,3,True,6,5,"I need to compare a new PEF film against PET because the packaging team says oxygen and CO2 barrier performance is the key differentiator, but we need direct measurements to confirm it.",10,10,1,9,0,1,0,0,9,0,0,0.1,0.9,0.0,"{'abstract': 9, 'pdf': 1}",{'abstract': 9},oxygen transmission rate tester,3,best_match,3,best_match,,"[3, 3, 0]","['best_match', 'must_have', 'no_match']","['oxygen permeability tester', 'permeation tester', None]",1.0,True,True,0.0,0.1111111111111111,False,0.7653606369886218,True,True,0.3333333333333333,0.2222222222222222,False,0.5531464700081437,True,True,0.3333333333333333,0.2222222222222222,False
decomposition_no_rerank_12papers_2workers,small_vesicle_nanomech,method_selection,literature_supported_inventory_uncertain,completed,False,False,1,2,True,7,7,I have submicrometer extracellular vesicles and small liposomes and need a physical instrument that can measure their stiffness or bending rigidity without relying on optical observation alone.,12,12,0,12,0,0,0,0,6,4,2,0.0,1.0,0.0,"{'abstract': 6, 'tldr_metadata': 4, 'metadata': 2}","{'abstract': 6, 'tldr_metadata': 4, 'metadata': 2}",Atomic force microscope,3,must_have,3,must_have,,"[3, 0]","['must_have', 'no_match']","['atomic force microscope', None]",1.0,True,True,0.3333333333333333,0.1,False,0.4692787260227565,True,True,0.3333333333333333,0.1,False,0.3391602052736161,True,True,0.3333333333333333,0.1,False
decomposition_rerank_10papers_2workers,small_vesicle_nanomech,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,2,True,5,5,I have submicrometer extracellular vesicles and small liposomes and need a physical instrument that can measure their stiffness or bending rigidity without relying on optical observation alone.,10,10,1,9,0,1,0,0,4,5,0,0.1,0.9,0.0,"{'tldr_metadata': 5, 'abstract': 4, 'pdf': 1}","{'tldr_metadata': 5, 'abstract': 4}",atomic force microscope,3,must_have,3,must_have,,"[3, 0]","['must_have', 'no_match']","['atomic force microscope', None]",1.0,True,True,0.3333333333333333,0.1,False,0.4692787260227565,True,True,0.3333333333333333,0.1,False,0.3391602052736161,True,True,0.3333333333333333,0.1,False
direct_no_rerank_12papers,small_vesicle_nanomech,method_selection,literature_supported_inventory_uncertain,completed,False,False,1,2,True,7,5,I have submicrometer extracellular vesicles and small liposomes and need a physical instrument that can measure their stiffness or bending rigidity without relying on optical observation alone.,12,12,1,11,0,1,0,0,6,2,3,0.08333333333333333,0.9166666666666666,0.0,"{'abstract': 6, 'tldr_metadata': 2, 'metadata': 3, 'pdf': 1}","{'abstract': 6, 'tldr_metadata': 2, 'metadata': 3}",Atomic Force Microscope,3,must_have,3,must_have,,"[3, 0]","['must_have', 'no_match']","['atomic force microscope', None]",1.0,True,True,0.3333333333333333,0.1,False,0.4692787260227565,True,True,0.3333333333333333,0.1,False,0.3391602052736161,True,True,0.3333333333333333,0.1,False
direct_rerank_10papers,small_vesicle_nanomech,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,1,True,4,3,I have submicrometer extracellular vesicles and small liposomes and need a physical instrument that can measure their stiffness or bending rigidity without relying on optical observation alone.,10,10,2,8,0,2,0,0,4,4,0,0.2,0.8,0.0,"{'pdf': 2, 'tldr_metadata': 4, 'abstract': 4}","{'tldr_metadata': 4, 'abstract': 4}",Atomic force microscope,3,must_have,3,must_have,,[3],['must_have'],['atomic force microscope'],1.0,True,True,0.3333333333333333,0.1,False,0.4692787260227565,True,True,0.3333333333333333,0.1,False,0.3391602052736161,True,True,0.3333333333333333,0.1,False
decomposition_no_rerank_12papers_2workers,sr3fe2o7_neutron_diffraction_setup,specific,paper_grounded_local_candidate,completed,False,False,1,3,True,9,3,I need to determine magnetic Bragg reflections and reciprocal-space maps for a single-crystal magnetic material after field cooling. What physical instrument/setup was used for the diffraction measurement?,12,12,5,7,0,4,0,0,6,0,1,0.4166666666666667,0.5833333333333334,0.0,"{'abstract': 6, 'pdf': 4, 'publisher_html': 1, 'metadata': 1}","{'abstract': 6, 'metadata': 1}",SENJU time-of-flight single-crystal neutron diffractometer,3,best_match,3,best_match,,"[3, 3, 0]","['best_match', 'best_match', 'no_match']","['single-crystal neutron diffractometer', 'single-crystal neutron diffractometer', None]",1.0,True,True,0.0,0.2,False,0.7653606369886218,True,True,0.0,0.2,False,0.5979795890554701,True,True,0.0,0.2,False
decomposition_rerank_10papers_2workers,sr3fe2o7_neutron_diffraction_setup,specific,paper_grounded_local_candidate,completed,False,True,1,4,True,8,4,I need to determine magnetic Bragg reflections and reciprocal-space maps for a single-crystal magnetic material after field cooling. What physical instrument/setup was used for the diffraction measurement?,10,10,5,5,0,5,0,0,5,0,0,0.5,0.5,0.0,"{'pdf': 5, 'abstract': 5}",{'abstract': 5},DMC cold-neutron single-crystal diffractometer,3,best_match,3,best_match,,"[3, 3, 3, 3]","['best_match', 'best_match', 'best_match', 'best_match']","['single-crystal neutron diffractometer', 'neutron diffractometer', 'single-crystal neutron diffractometer', 'neutron diffractometer']",1.0,True,True,0.0,0.2,False,1.0,True,True,0.0,0.4,False,0.9392116896542794,True,True,0.0,0.4,False
direct_no_rerank_12papers,sr3fe2o7_neutron_diffraction_setup,specific,paper_grounded_local_candidate,completed,False,False,1,2,True,6,3,I need to determine magnetic Bragg reflections and reciprocal-space maps for a single-crystal magnetic material after field cooling. What physical instrument/setup was used for the diffraction measurement?,12,12,3,9,0,3,0,0,5,1,3,0.25,0.75,0.0,"{'abstract': 5, 'metadata': 3, 'pdf': 3, 'tldr_metadata': 1}","{'abstract': 5, 'metadata': 3, 'tldr_metadata': 1}",SENJU time-of-flight Laue neutron single-crystal diffractometer,3,best_match,3,best_match,,"[3, 2]","['best_match', 'acceptable_alternatives']","['single-crystal neutron diffractometer', 'single-crystal neutron diffraction setup']",1.0,True,True,0.0,0.2,False,0.596170973579556,True,True,0.0,0.4,False,0.46579097037257516,True,True,0.0,0.4,False
direct_rerank_10papers,sr3fe2o7_neutron_diffraction_setup,specific,paper_grounded_local_candidate,completed,False,True,1,3,True,8,4,I need to determine magnetic Bragg reflections and reciprocal-space maps for a single-crystal magnetic material after field cooling. What physical instrument/setup was used for the diffraction measurement?,10,10,5,5,0,5,0,0,5,0,0,0.5,0.5,0.0,"{'abstract': 5, 'pdf': 5}",{'abstract': 5},DMC constant-wavelength neutron diffractometer,3,best_match,3,best_match,,"[3, 3, 3]","['best_match', 'best_match', 'best_match']","['neutron diffractometer', 'single-crystal neutron diffractometer', 'neutron diffractometer']",1.0,True,True,0.0,0.2,False,1.0,True,True,0.0,0.4,False,0.781304342235672,True,True,0.0,0.4,False
decomposition_no_rerank_12papers_2workers,subcellular_lipid_map,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,False,1,3,True,12,3,"I need to visualize cardiolipins and phosphatidylethanolamines at the subcellular level in individual cells and organelles, not just in whole tissue sections.",12,12,2,10,0,2,0,0,7,3,0,0.16666666666666666,0.8333333333333334,0.0,"{'abstract': 7, 'pdf': 2, 'tldr_metadata': 3}","{'abstract': 7, 'tldr_metadata': 3}",PRM-SRS microscopy platform,0,no_match,0,no_match,,"[0, 0, 0]","['no_match', 'no_match', 'no_match']","[None, None, None]",0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False
decomposition_rerank_10papers_2workers,subcellular_lipid_map,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,True,1,2,True,4,3,"I need to visualize cardiolipins and phosphatidylethanolamines at the subcellular level in individual cells and organelles, not just in whole tissue sections.",10,10,4,6,0,4,0,0,6,0,0,0.4,0.6,0.0,"{'abstract': 6, 'pdf': 4}",{'abstract': 6},Gas-cluster ion beam secondary-ion mass spectrometry (GCIB-SIMS) imaging system,3,must_have,3,must_have,,"[3, 0]","['must_have', 'no_match']","['GCIB-ToF-SIMS', None]",1.0,True,True,0.3333333333333333,0.125,False,0.4692787260227565,True,True,0.3333333333333333,0.125,False,0.3391602052736161,True,True,0.3333333333333333,0.125,False
direct_no_rerank_12papers,subcellular_lipid_map,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,False,1,3,True,7,3,"I need to visualize cardiolipins and phosphatidylethanolamines at the subcellular level in individual cells and organelles, not just in whole tissue sections.",11,11,2,9,0,2,0,0,9,0,0,0.18181818181818182,0.8181818181818182,0.0,"{'abstract': 9, 'pdf': 2}",{'abstract': 9},gas-cluster ion beam secondary-ion mass spectrometer,3,must_have,3,must_have,,"[3, 0, 3]","['must_have', 'no_match', 'must_have']","['gas-cluster ion beam time-of-flight secondary-ion mass spectrometer', None, 'gas-cluster ion beam time-of-flight secondary-ion mass spectrometer']",1.0,True,True,0.3333333333333333,0.125,False,0.7039180890341348,True,True,0.3333333333333333,0.125,False,0.5087403079104241,True,True,0.3333333333333333,0.125,False
direct_rerank_10papers,subcellular_lipid_map,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,True,1,0,False,0,0,"I need to visualize cardiolipins and phosphatidylethanolamines at the subcellular level in individual cells and organelles, not just in whole tissue sections.",10,10,3,7,0,3,0,0,7,0,0,0.3,0.7,0.0,"{'abstract': 7, 'pdf': 3}",{'abstract': 7},,0,no_equipment_returned,0,no_equipment_returned,,[],[],[],0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False
decomposition_no_rerank_12papers_2workers,summit-noci-001,specific,paper_grounded_local_candidate,completed,False,False,1,1,True,2,2,Which physical computing system did the authors use to run the GronOR nonorthogonal configuration interaction matrix-element calculations?,12,12,6,6,0,6,0,0,5,1,0,0.5,0.5,0.0,"{'abstract': 5, 'pdf': 6, 'tldr_metadata': 1}","{'abstract': 5, 'tldr_metadata': 1}",Summit supercomputer,2,acceptable_alternative,2,acceptable_alternative,,[2],['acceptable_alternatives'],['Summit'],1.0,True,False,,1.0,False,0.8262346571285599,True,False,,1.0,False,0.8262346571285599,True,False,,1.0,False
decomposition_rerank_10papers_2workers,summit-noci-001,specific,paper_grounded_local_candidate,completed,False,True,1,0,False,0,0,Which physical computing system did the authors use to run the GronOR nonorthogonal configuration interaction matrix-element calculations?,10,10,3,7,0,3,0,0,6,1,0,0.3,0.7,0.0,"{'pdf': 3, 'tldr_metadata': 1, 'abstract': 6}","{'tldr_metadata': 1, 'abstract': 6}",,0,no_equipment_returned,0,no_equipment_returned,,[],[],[],0.0,False,False,,0.0,False,0.0,False,False,,0.0,False,0.0,False,False,,0.0,False
direct_no_rerank_12papers,summit-noci-001,specific,paper_grounded_local_candidate,completed,False,False,1,2,True,4,2,Which physical computing system did the authors use to run the GronOR nonorthogonal configuration interaction matrix-element calculations?,12,12,5,7,0,4,0,0,4,1,2,0.4166666666666667,0.5833333333333334,0.0,"{'abstract': 4, 'pdf': 4, 'metadata': 2, 'publisher_html': 1, 'tldr_metadata': 1}","{'abstract': 4, 'metadata': 2, 'tldr_metadata': 1}",Titan supercomputer,0,no_match,2,acceptable_alternative,,"[0, 2]","['no_match', 'acceptable_alternatives']","[None, 'Summit']",0.0,False,False,,0.0,False,0.52129602861432,True,False,,1.0,False,0.52129602861432,True,False,,1.0,False
direct_rerank_10papers,summit-noci-001,specific,paper_grounded_local_candidate,completed,False,True,1,1,True,2,1,Which physical computing system did the authors use to run the GronOR nonorthogonal configuration interaction matrix-element calculations?,10,10,2,8,0,2,0,0,6,0,2,0.2,0.8,0.0,"{'pdf': 2, 'abstract': 6, 'metadata': 2}","{'abstract': 6, 'metadata': 2}",Oak Ridge Leadership Computing Facility (OLCF) high-performance computing system,1,supporting_but_not_ideal,1,supporting_but_not_ideal,,[1],['supporting_but_not_ideal'],['Oak Ridge Leadership Computing Facility'],0.3333333333333333,False,False,,0.0,False,0.27541155237618664,False,False,,0.0,False,0.27541155237618664,False,False,,0.0,False
decomposition_no_rerank_12papers_2workers,tdEV_identity_multimodal,method_selection,literature_supported_inventory_uncertain,completed,True,False,4,13,True,36,20,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",48,48,12,36,0,10,0,0,29,6,1,0.25,0.75,0.0,"{'abstract': 29, 'tldr_metadata': 6, 'pdf': 10, 'publisher_html': 2, 'metadata': 1}","{'abstract': 29, 'tldr_metadata': 6, 'metadata': 1}",atomic force microscope,1,supporting_but_not_ideal,3,best_match,,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3]","['supporting_but_not_ideal', 'no_match', 'no_match', 'no_match', 'no_match', 'no_match', 'no_match', 'supporting_but_not_ideal', 'no_match', 'no_match', 'no_match', 'no_match', 'best_match']","['atomic force microscope', None, None, None, None, None, None, 'transmission electron microscope', None, None, None, None, 'correlative AFM, SEM, and Raman microscope setup']",0.14285714285714285,False,False,0.0,0.0,False,0.06703981800325093,False,False,0.0,0.0,False,0.04845145789623087,False,False,0.0,0.0,False
decomposition_rerank_10papers_2workers,tdEV_identity_multimodal,method_selection,literature_supported_inventory_uncertain,completed,True,True,4,10,True,24,16,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",40,40,10,30,0,8,0,0,27,2,1,0.25,0.75,0.0,"{'abstract': 27, 'publisher_html': 2, 'pdf': 8, 'tldr_metadata': 2, 'metadata': 1}","{'abstract': 27, 'tldr_metadata': 2, 'metadata': 1}",atomic force microscope,1,supporting_but_not_ideal,1,supporting_but_not_ideal,,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['supporting_but_not_ideal', 'no_match', 'no_match', 'no_match', 'no_match', 'supporting_but_not_ideal', 'no_match', 'no_match', 'no_match', 'no_match']","['atomic force microscope', None, None, None, None, 'transmission electron microscope', None, None, None, None]",0.14285714285714285,False,False,0.0,0.0,False,0.06703981800325093,False,False,0.0,0.0,False,0.04845145789623087,False,False,0.0,0.0,False
direct_no_rerank_12papers,tdEV_identity_multimodal,method_selection,literature_supported_inventory_uncertain,completed,False,False,1,5,True,10,6,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",12,12,2,10,0,2,0,0,7,1,2,0.16666666666666666,0.8333333333333334,0.0,"{'abstract': 7, 'metadata': 2, 'pdf': 2, 'tldr_metadata': 1}","{'abstract': 7, 'metadata': 2, 'tldr_metadata': 1}","correlative multimodal microscopy setup combining atomic force microscopy (AFM), scanning electron microscopy (SEM), and Raman spectroscopy",3,must_have,3,must_have,,"[3, 1, 1, 0, 0]","['must_have', 'supporting_but_not_ideal', 'supporting_but_not_ideal', 'no_match', 'no_match']","['AFM-SEM-Raman setup', 'Raman microscope', 'atomic force microscopy', None, None]",1.0,True,True,0.5,0.16666666666666666,False,0.5450960508766485,True,True,0.5,0.16666666666666666,False,0.3939554006123783,True,True,0.5,0.16666666666666666,False
direct_rerank_10papers,tdEV_identity_multimodal,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,3,True,6,4,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",10,10,2,8,0,2,0,0,7,1,0,0.2,0.8,0.0,"{'abstract': 7, 'pdf': 2, 'tldr_metadata': 1}","{'abstract': 7, 'tldr_metadata': 1}",Raman spectrometer,0,no_match,1,supporting_but_not_ideal,,"[0, 1, 0]","['no_match', 'supporting_but_not_ideal', 'no_match']","[None, 'atomic force microscope', None]",0.0,False,False,0.0,0.0,False,0.04229741585226647,False,False,0.0,0.0,False,0.030569466390646793,False,False,0.0,0.0,False
decomposition_no_rerank_12papers_2workers,tmd_spin_valley_laser,method_selection,literature_supported_inventory_uncertain,completed,False,False,1,3,True,5,5,I am trying to build a TMD laser experiment where I can check for circularly polarized emission and spin-valley selectivity. What instrument family should I use to characterize the emitted light?,12,12,2,10,0,2,0,0,8,0,2,0.16666666666666666,0.8333333333333334,0.0,"{'abstract': 8, 'pdf': 2, 'metadata': 2}","{'abstract': 8, 'metadata': 2}",polarization-resolved photoluminescence spectroscopy setup,0,no_match,0,no_match,,"[0, 0, 0]","['no_match', 'no_match', 'no_match']","[None, None, None]",0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False
decomposition_rerank_10papers_2workers,tmd_spin_valley_laser,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,1,True,2,1,I am trying to build a TMD laser experiment where I can check for circularly polarized emission and spin-valley selectivity. What instrument family should I use to characterize the emitted light?,10,10,2,8,0,2,0,0,8,0,0,0.2,0.8,0.0,"{'pdf': 2, 'abstract': 8}",{'abstract': 8},helicity-resolved transient absorption spectroscopy setup,0,no_match,0,no_match,,[0],['no_match'],,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False
direct_no_rerank_12papers,tmd_spin_valley_laser,method_selection,literature_supported_inventory_uncertain,completed,False,False,1,1,True,4,4,I am trying to build a TMD laser experiment where I can check for circularly polarized emission and spin-valley selectivity. What instrument family should I use to characterize the emitted light?,12,12,0,12,0,0,0,0,9,0,3,0.0,1.0,0.0,"{'abstract': 9, 'metadata': 3}","{'abstract': 9, 'metadata': 3}",polarization-resolved photoluminescence spectroscopy setup,0,no_match,0,no_match,,[0],['no_match'],,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False
direct_rerank_10papers,tmd_spin_valley_laser,method_selection,literature_supported_inventory_uncertain,completed,False,True,1,1,True,2,1,I am trying to build a TMD laser experiment where I can check for circularly polarized emission and spin-valley selectivity. What instrument family should I use to characterize the emitted light?,10,10,3,7,0,3,0,0,7,0,0,0.3,0.7,0.0,"{'pdf': 3, 'abstract': 7}",{'abstract': 7},polarization-resolved photoluminescence spectroscopy system,0,no_match,0,no_match,,[0],['no_match'],,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False
