mode,query_id,query_type,case_type,run_status,used_decomposition,num_subproblems_run,rank,equipment_name,normalized_equipment_name,equipment_type,best_relevance_label,max_confidence_score,num_supporting_subproblems,num_supporting_papers,aliases,measurement_outputs,explanations,match_label,match_label_raw,match_score,matched_prediction_name,matched_expected_name,original_query,source_doi,source_pdf_path,expected_must_have,expected_best_match,expected_acceptable,expected_supporting,expected_not_suitable,error
direct,tdEV_identity_multimodal,method_selection,literature_supported_inventory_uncertain,completed,False,1.0,4.0,dynamic light scattering instrument,dynamic light scattering instrument,particle sizing instrument,supporting_but_not_ideal,0.78,1.0,2.0,DLS | dynamic light scattering,size distribution | polydispersity,"Relevant for size confirmation, but it is not suitable for morphology, deformability, or chemical identity. Also, the evidence is for suspension measurements rather than substrate-bound EVs.",no_match,no_match,0,,,"I have captured extracellular vesicles on a functionalized substrate and want to confirm their morphology, size, deformability, and chemical identity rather than relying on a single readout. What instrument setup should I use?",,data/interim/pdfs/Cancer-id__Toward_identification_of_cancer_by_tumor-derived_extracellular_vesicles_in_blood.pdf,AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform,"correlative AFM, SEM, and Raman microscope setup | multimodal AFM/SEM/Raman instrument | AFM-SEM-Raman setup | correlative AFM-SEM-Raman platform | correlative microscopy platform",AFM plus SEM plus Raman microspectroscopy | correlative microscopy platform | multimodal AFM/SEM/Raman instrument,TEM | Raman microscope | atomic force microscope,flow cytometer | NTA | DSC,
direct,tmd_spin_valley_laser,method_selection,literature_supported_inventory_uncertain,completed,False,1.0,1.0,spectrometer/camera system,spectrometer camera system,optical spectroscopy / photoluminescence detection system,best_match,0.98,1.0,1.0,spectrometer | camera system | spectrometer/camera,emission spectrum | right- and left-handed circularly polarized photoluminescence | polarization-resolved intensity,"This is the core instrument family used in the chunks to characterize photoluminescence emission. In the cited work, emitted light is passed through a quarter-wave plate and Wollaston prism into a spectrometer/camera system to measure right- and left-handed circularly polarized emission, which directly addresses circularly polarized emission and spin-valley-related optical characterization.",no_match,no_match,0,,,I am trying to build a TMD laser experiment where I can check for circularly polarized emission and spin-valley selectivity. What instrument family should I use to characterize the emitted light?,,data/interim/pdfs/Atomically_thin_transition_metal_dichalcogenide_nanolasers__Challenges_and_opportunities.pdf,polarization-resolved optical microscope | polarization microscope | polarization-resolved microscope,polarization-resolved PL setup | polarimeter | Stokes polarimetry setup | polarization-resolved optical microscope | polarization microscope | polarization-resolved microscope | PL polarimetry setup | Stokes polarimeter,confocal microscope with polarization optics | spectropolarimeter,beam profiler,SEM | AFM,
decomposition,PET_packaging_barrier,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,1.0,1.0,Byk HazeGuard,byk hazeguard,haze/transmission/clarity meter,best_match,0.98,1.0,1.0,HazeGuard | Byk HazeGuard apparatus,haze | transmission | clarity/brightness,"The query specifically asks about whether a PET replacement can work in transparent packaging despite haze/discoloration concerns. This instrument directly measures haze, which is central to assessing transparency and visual quality.",no_match,no_match,0,,,"We need to evaluate a biobased PET replacement for bottle and film packaging, but the candidate has poor gas barrier performance and also shows haze/discoloration concerns. What physical equipment should we use to measure whether it can actually replace PET in transparent packaging?",,data/interim/pdfs/Recommendations_for_replacing_PET_on_packaging__fiber__and_film_materials_with_biobased_counterparts.pdf,gas permeability tester | haze meter | gas transmission tester | permeation analyzer | haze tester,oxygen permeability analyzer | carbon dioxide permeability analyzer | water vapor transmission rate tester | haze meter | haze tester,permeation analyzer | gas transmission tester | spectrophotometer | gas permeability tester,DSC | polarized optical microscope,FTIR spectrometer | rheometer | HPLC,
decomposition,PET_packaging_barrier,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,1.0,2.0,Konica Minolta Chroma Meter CR-400,konica minolta chroma meter cr 400,colorimeter,best_match,0.95,1.0,1.0,CR-400 | Konica Minolta Chroma meter,L* | a* | b* | ΔE,"The query includes discoloration concerns. A colorimeter directly quantifies color changes that would indicate yellowing, graying, or other discoloration relative to PET.",no_match,no_match,0,,,"We need to evaluate a biobased PET replacement for bottle and film packaging, but the candidate has poor gas barrier performance and also shows haze/discoloration concerns. What physical equipment should we use to measure whether it can actually replace PET in transparent packaging?",,data/interim/pdfs/Recommendations_for_replacing_PET_on_packaging__fiber__and_film_materials_with_biobased_counterparts.pdf,gas permeability tester | haze meter | gas transmission tester | permeation analyzer | haze tester,oxygen permeability analyzer | carbon dioxide permeability analyzer | water vapor transmission rate tester | haze meter | haze tester,permeation analyzer | gas transmission tester | spectrophotometer | gas permeability tester,DSC | polarized optical microscope,FTIR spectrometer | rheometer | HPLC,
decomposition,PET_packaging_barrier,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,1.0,3.0,ATR-FT-IR spectrophotometer,atr ft ir spectrophotometer,infrared spectrophotometer,supporting_but_not_ideal,0.83,1.0,1.0,FT-IR | FT-IR-ATR | ATR-FT-IR spectrofotometrie,IR spectrum | polymer identification | contaminant presence,"This does not directly measure transparency or gas barrier, but it is useful for checking whether the candidate material contains non-PET components or contaminants that could contribute to haze/discoloration and poor performance.",acceptable_alternative,acceptable_alternatives,2,ATR-FT-IR spectrophotometer,spectrophotometer,"We need to evaluate a biobased PET replacement for bottle and film packaging, but the candidate has poor gas barrier performance and also shows haze/discoloration concerns. What physical equipment should we use to measure whether it can actually replace PET in transparent packaging?",,data/interim/pdfs/Recommendations_for_replacing_PET_on_packaging__fiber__and_film_materials_with_biobased_counterparts.pdf,gas permeability tester | haze meter | gas transmission tester | permeation analyzer | haze tester,oxygen permeability analyzer | carbon dioxide permeability analyzer | water vapor transmission rate tester | haze meter | haze tester,permeation analyzer | gas transmission tester | spectrophotometer | gas permeability tester,DSC | polarized optical microscope,FTIR spectrometer | rheometer | HPLC,
decomposition,PET_packaging_barrier,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,1.0,4.0,Differential Scanning Calorimeter,differential scanning calorimeter,thermal analysis instrument,supporting_but_not_ideal,0.76,1.0,1.0,DSC | Perkin Elmer DSC 8000 | differential scanning calorimetry instrument,melting point | melting enthalpy | crystallinity estimate,"This equipment is not a direct test for transparent packaging suitability, gas barrier, or haze. It can, however, support assessment of material structure/crystallinity, which may relate to optical appearance and processability.",supporting_but_not_ideal,supporting_but_not_ideal,1,DSC,DSC,"We need to evaluate a biobased PET replacement for bottle and film packaging, but the candidate has poor gas barrier performance and also shows haze/discoloration concerns. What physical equipment should we use to measure whether it can actually replace PET in transparent packaging?",,data/interim/pdfs/Recommendations_for_replacing_PET_on_packaging__fiber__and_film_materials_with_biobased_counterparts.pdf,gas permeability tester | haze meter | gas transmission tester | permeation analyzer | haze tester,oxygen permeability analyzer | carbon dioxide permeability analyzer | water vapor transmission rate tester | haze meter | haze tester,permeation analyzer | gas transmission tester | spectrophotometer | gas permeability tester,DSC | polarized optical microscope,FTIR spectrometer | rheometer | HPLC,
decomposition,acoustic_particles_diagnostic,method_selection,literature_supported_inventory_uncertain,completed,False,1.0,1.0,rapid electrokinetic patterning system,rapid electrokinetic patterning system,microfluidic electrokinetic manipulation system,best_match,0.98,1.0,1.0,REP | rapid electrokinetic patterning | opto-electric manipulation in microfluidics,cell trapping and deposition | custom cell patterning | microfluidic manipulation,"The chunks explicitly describe REP as a non-contact micro-manipulation tool for fragile biological cells, used to trap and deposit cells in custom patterns. This directly matches the user's need for a label-free, non-contact way to separate, wash, or pattern fragile cells in a microfluidic channel.",no_match,no_match,0,,,"My sample contains fragile cells and I want a non-contact way to separate, wash, or pattern them in a microfluidic channel without relying on labels or physical contact. What equipment should I use?",,data/interim/pdfs/A_concise_review_of_microfluidic_particle_manipulation_methods.pdf,acoustic tweezers system | ultrasonic standing-wave microfluidic system | surface acoustic wave (SAW) microfluidic device,surface acoustic wave microfluidic device | standing-wave acoustic tweezers setup | holographic acoustic tweezers setup | acoustic tweezers system | ultrasonic standing-wave microfluidic system | surface acoustic wave (SAW) microfluidic device,acoustic separation chip | ultrasound standing-wave microfluidic system,hydrodynamic microfluidic separator | dielectrophoresis microfluidic setup | magnetic tweezers microfluidic setup,optical tweezers system | centrifuge | mass spectrometer,
decomposition,acoustic_particles_diagnostic,method_selection,literature_supported_inventory_uncertain,completed,False,1.0,2.0,surface acoustic wave acoustic tweezers,surface acoustic wave acoustic tweezers,acoustofluidic manipulation system,acceptable_alternative,0.86,1.0,3.0,acoustic tweezers | SAW-driven acoustic tweezers | travelling surface acoustic wave tweezers | tri-directional symmetrical acoustic tweezers,cell trapping | trajectory control | particle/cell steering,"The chunks explicitly state that acoustic tweezers provide contactless manipulation and are used to trap and steer cells or microparticles in biological and microfluidic applications. They are relevant to non-contact manipulation, though the provided evidence emphasizes trajectory control and trapping more than washing/separation.",must_have_or_best_match,must_have,3,acoustic tweezers,acoustic tweezers system,"My sample contains fragile cells and I want a non-contact way to separate, wash, or pattern them in a microfluidic channel without relying on labels or physical contact. What equipment should I use?",,data/interim/pdfs/A_concise_review_of_microfluidic_particle_manipulation_methods.pdf,acoustic tweezers system | ultrasonic standing-wave microfluidic system | surface acoustic wave (SAW) microfluidic device,surface acoustic wave microfluidic device | standing-wave acoustic tweezers setup | holographic acoustic tweezers setup | acoustic tweezers system | ultrasonic standing-wave microfluidic system | surface acoustic wave (SAW) microfluidic device,acoustic separation chip | ultrasound standing-wave microfluidic system,hydrodynamic microfluidic separator | dielectrophoresis microfluidic setup | magnetic tweezers microfluidic setup,optical tweezers system | centrifuge | mass spectrometer,
decomposition,afm-grease-microstructure,specific,paper_grounded_local_candidate,completed,False,1.0,1.0,atomic force microscope,atomic force microscope,microscope,best_match,0.81,1.0,1.0,AFM,surface topography | nanoscale morphology | microstructural features,The query asks for nanoscale imaging of fresh lithium grease microstructure to confirm the fibrous thickener network. AFM is explicitly mentioned in the provided chunks as being used for lubricating greases and is the closest physical instrument named for high-resolution microstructural characterization.,must_have_or_best_match,must_have,3,atomic force microscope,atomic force microscope,I need to image the fresh lithium grease microstructure at the nanoscale so I can confirm the fibrous thickener network before doing rheology tests.,10.1007/s11249-024-01878-w,data/interim/pdfs/A_Coarse_Grained_Molecular_Dynamics_Model_for_the_Simulation_of_Lubricating_Greases.pdf,atomic force microscope | AFM,atomic force microscope | AFM,,,optical microscope | rheometer | DSC,
decomposition,afm-grease-microstructure,specific,paper_grounded_local_candidate,completed,False,1.0,2.0,scanning electron microscope,scanning electron microscope,microscope,acceptable_alternative,0.62,1.0,2.0,SEM,micrographs | surface morphology | particle morphology,"SEM is explicitly mentioned in the chunks and is a standard imaging tool for microstructure characterization. However, the provided evidence ties it mainly to nanoparticle morphology and worn surfaces rather than directly to fresh grease nanoscale fibrous network imaging.",no_match,no_match,0,,,I need to image the fresh lithium grease microstructure at the nanoscale so I can confirm the fibrous thickener network before doing rheology tests.,10.1007/s11249-024-01878-w,data/interim/pdfs/A_Coarse_Grained_Molecular_Dynamics_Model_for_the_Simulation_of_Lubricating_Greases.pdf,atomic force microscope | AFM,atomic force microscope | AFM,,,optical microscope | rheometer | DSC,
decomposition,antifouling_01,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,1.0,1.0,QCM-D instrument,qcm d instrument,surface mass/viscoelasticity analyzer,best_match,0.97,1.0,1.0,QCM-D | quartz crystal microbalance with dissipation analysis,adsorbed mass / frequency shift | dissipation / viscoelastic response,"This is directly suitable for verifying whether an antifouling coating prevents protein attachment. The chunk explicitly states that coating formation was confirmed by QCM-D analysis, which is a standard physical instrument for adsorption measurements.",must_have_or_best_match,must_have,3,QCM-D,QCM-D,"I’m screening a new antifouling coating and need to verify whether it actually prevents protein and cell attachment, since the coating is intended to be fouling-resistant rather than biocidal.",,data/interim/pdfs/Recent_Developments_and_Practical_Feasibility_of_Polymer-Based_Antifouling_Coatings.pdf,Quartz crystal microbalance with dissipation monitoring | QCM-D | Quartz crystal microbalance,QCM-D | Surface plasmon resonance | Ellipsometer | Quartz crystal microbalance with dissipation monitoring | Quartz crystal microbalance,Atomic force microscope | Confocal fluorescence microscope | Protein adsorption assay setup,Contact angle goniometer | Zeta potential analyzer | Scanning electron microscope,NMR spectrometer | X-ray diffractometer | Rheometer,
decomposition,dnaJB8-hsp70-fp,specific,paper_grounded_local_candidate,completed,False,1.0,1.0,fluorescence polarization assay setup,fluorescence polarization assay setup,fluorescence analyzer,best_match,0.99,1.0,1.0,FP binding assay | fluorescence polarization instrument | polarization reader,fluorescence polarization signal | binding curves / apparent affinity changes | competition-induced shifts in polarization,"This is the exact assay used to test direct binding of the DnaJB8 J-domain to HspA1A/Hsp70 and to measure whether CTD competes with that interaction. The chunks explicitly describe using FITC-labeled JD, titration with HspA1A, and competition preincubated with CTD.",must_have_or_best_match,must_have,3,polarization reader,fluorescence polarization reader,"A protein biophysics lab wants to test whether a DnaJB8 J-domain construct directly binds Hsp70 and whether the CTD competes with that interaction, using the same physical assay setup as the paper.",10.1038/s41467-021-21147-x,data/interim/pdfs/Regulatory_inter-domain_interactions_influence_Hsp70_recruitment_to_the_DnaJB8_chaperone.pdf,fluorescence polarization reader | plate reader with polarization optics | FP reader | polarization plate reader | fluorescence anisotropy reader,fluorescence polarization reader | plate reader with polarization optics | FP reader | polarization plate reader | fluorescence anisotropy reader,multi-mode plate reader with polarization module | fluorescence anisotropy reader | fluorescence polarization reader | FP reader | polarization plate reader,qPCR instrument | standard absorbance plate reader,circular dichroism instrument | dynamic light scattering plate reader | NMR spectrometer,
decomposition,fmi_system,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,1.0,1.0,fluorescence imaging system,fluorescence imaging system,optical imaging platform,best_match,0.99,1.0,1.0,fluorescence molecular imaging system | fluorescence imaging device | FMI system,fluorescence intensity images | field of view | spatial resolution | depth of field | dynamic range | linearity,"This is the central physical equipment for comparing fluorescence molecular imaging platforms in surgery and interventions. The chunks explicitly state that reporting should cover the imaging device/system, its hardware components, and acquisition parameters such as excitation wavelength, illumination power, detector specs, and user settings.",must_have_or_best_match,must_have,3,fluorescence imaging system,fluorescence imaging system,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,fluorescence imaging system | fluorescence camera | FMI system | fluorescence-guided surgery system,intraoperative fluorescence imaging system | fluorescence molecular imaging system | fluorescence-guided surgery system | fluorescence imaging system | fluorescence camera | FMI system,fluorescence camera | near-infrared fluorescence imaging system | endoscopic fluorescence imaging system | fluorescence imaging system | FMI system | fluorescence-guided surgery system,RGB camera | standard surgical light source | white light camera,mass spectrometer | CT scanner | confocal microscope,
decomposition,fmi_system,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,1.0,2.0,intraoperative fluorescence-guided surgery system,intraoperative fluorescence guided surgery system,surgical imaging system,best_match,0.93,1.0,2.0,intraoperative fluorescence imaging system | open-field fluorescence guided surgery system,real-time fluorescence visualization | tumor margin delineation | lesion detection | sentinel lymph node mapping,"The query is about surgery and interventions, and the chunks explicitly discuss intraoperative fluorescence imaging for surgical precision and performance reporting. This is a direct clinical platform category relevant to the comparison task.",must_have_or_best_match,must_have,3,intraoperative fluorescence-guided surgery system,fluorescence-guided surgery system,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,fluorescence imaging system | fluorescence camera | FMI system | fluorescence-guided surgery system,intraoperative fluorescence imaging system | fluorescence molecular imaging system | fluorescence-guided surgery system | fluorescence imaging system | fluorescence camera | FMI system,fluorescence camera | near-infrared fluorescence imaging system | endoscopic fluorescence imaging system | fluorescence imaging system | FMI system | fluorescence-guided surgery system,RGB camera | standard surgical light source | white light camera,mass spectrometer | CT scanner | confocal microscope,
decomposition,fmi_system,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,1.0,3.0,endoscopic fluorescence imaging system,endoscopic fluorescence imaging system,endoscopic imaging system,acceptable_alternative,0.84,1.0,1.0,fluorescence molecular endoscopy system | endoscopic system,fluorescence images | field of view | penetration depth | distortion | spatial resolution,"Endoscopic fluorescence platforms are explicitly mentioned as examples of systems for which hardware and acquisition parameters should be reported. It is relevant to interventions, though not as directly as the general fluorescence imaging system category.",must_have_or_best_match,must_have,3,endoscopic fluorescence imaging system,fluorescence imaging system,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,fluorescence imaging system | fluorescence camera | FMI system | fluorescence-guided surgery system,intraoperative fluorescence imaging system | fluorescence molecular imaging system | fluorescence-guided surgery system | fluorescence imaging system | fluorescence camera | FMI system,fluorescence camera | near-infrared fluorescence imaging system | endoscopic fluorescence imaging system | fluorescence imaging system | FMI system | fluorescence-guided surgery system,RGB camera | standard surgical light source | white light camera,mass spectrometer | CT scanner | confocal microscope,
decomposition,fmi_system,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,1.0,4.0,camera,camera,detector/imaging component,supporting_but_not_ideal,0.79,1.0,1.0,fluorescence camera | imaging camera,fluorescence image acquisition | gain | exposure time | frame rate | working distance | viewing angle,"The chunks specify camera-related acquisition parameters and positioning as part of reporting. This is relevant hardware, but it is a component of the broader imaging system rather than a stand-alone platform.",must_have_or_best_match,must_have,3,fluorescence camera,fluorescence camera,"I need to compare fluorescence molecular imaging platforms for surgery and interventions, including the hardware and acquisition settings I should report.",,data/interim/pdfs/Reflect__reporting_guidelines_for_preclinical__translational_and_clinical_fluorescence_molecular_imaging_studies.pdf,fluorescence imaging system | fluorescence camera | FMI system | fluorescence-guided surgery system,intraoperative fluorescence imaging system | fluorescence molecular imaging system | fluorescence-guided surgery system | fluorescence imaging system | fluorescence camera | FMI system,fluorescence camera | near-infrared fluorescence imaging system | endoscopic fluorescence imaging system | fluorescence imaging system | FMI system | fluorescence-guided surgery system,RGB camera | standard surgical light source | white light camera,mass spectrometer | CT scanner | confocal microscope,
decomposition,osc_morphology_giwaxs,specific,paper_grounded_local_candidate,completed,False,1.0,1.0,film morphology characterization instrument,film morphology characterization instrument,materials characterization instrument,best_match,0.86,1.0,3.0,morphology characterization setup | film morphology characterizations,film morphology | molecular packing / ordering | phase separation / domain size | crystallinity,"The query asks how to verify changes in active-layer packing and phase segregation. The provided chunks explicitly say these effects were assessed through 'film morphology characterizations' and 'ordered molecular packing' / 'phase separation' in the active layer. However, the chunks do not name a specific physical instrument, only the characterization category, so this is the closest explicit evidence available.",no_match,no_match,0,,,I need to verify whether adding a fullerene additive has changed the active-layer packing and phase segregation in an organic solar-cell blend. What physical instrument should I use?,10.1039/d0ee00714e,data/interim/pdfs/15_34__efficiency_all-small-molecule_organic_solar_cells_with_an_improved_fill_factor_enabled_by_a_fullerene_additive.pdf,grazing-incidence X-ray scattering system | GIWAXS | GISAXS | grazing incident X-ray scattering,grazing-incidence wide-angle X-ray scattering system | GIWAXS setup | grazing-incidence X-ray scattering setup | grazing-incidence X-ray scattering system | GIWAXS | GISAXS | grazing incident X-ray scattering,GISAXS setup | grazing-incidence small-angle X-ray scattering system,atomic force microscope | transmission electron microscope,cyclic voltammetry system | ellipsometer | transient photocurrent measurement setup,
decomposition,pcm_multiple_events,method_selection,literature_supported_inventory_uncertain,completed,False,1.0,1.0,Atom probe tomography system,atom probe tomography system,microscopy / mass spectrometry,best_match,0.99,1.0,2.0,APT | atom probe,multiple-event probability (PME) | probability of molecular ions (PMI) | mass-to-charge spectrum | field evaporation / desorption behavior,"This is the direct instrument used in the provided chunks to study field evaporation, multiple-ion events, and bond rupture in crystalline phase change materials and other solids. It directly measures the phenomenon in the query.",must_have_or_best_match,must_have,3,Atom probe tomography system,atom probe tomography,"I want to test whether a crystalline chalcogenide shows the unusual bond-breaking behavior reported for metavalent materials, especially the high fraction of multiple-ion events during field evaporation.",,data/interim/pdfs/Chalcogenides_by_Design__Functionality_through_Metavalent_Bonding_and_Confinement.pdf,atom probe tomography | APT | 3D atom probe,laser-assisted atom probe tomography | atom probe tomography | APT | 3D atom probe | laser APT | laser atom probe,3D atom probe | field ion microscopy | atom probe tomography | APT,transmission electron microscope | scanning electron microscope,X-ray diffractometer | differential scanning calorimeter | electrical conductivity meter,
decomposition,pef_barrier_measurement,broad_diagnostic,literature_supported_inventory_uncertain,completed,False,1.0,1.0,gas permeability / permeation measurement system,gas permeability permeation measurement system,barrier testing instrument,best_match,0.96,1.0,1.0,gas barrier tester | permeation analyzer,oxygen permeability | carbon dioxide permeability | permeation performance,"The query asks for direct measurements of oxygen and CO2 barrier performance for a PEF film versus PET. The chunks explicitly discuss experimental assessment of permeation performance and oxygen/carbon dioxide barrier properties, which points to a gas permeability/permeation testing instrument as the needed specialized equipment.",no_match,no_match,0,,,"I need to compare a new PEF film against PET because the packaging team says oxygen and CO2 barrier performance is the key differentiator, but we need direct measurements to confirm it.",,data/interim/pdfs/A_Perspective_on_PEF_Synthesis__Properties__and_End-Life.pdf,gas permeability analyzer | permeation tester | gas permeameter,oxygen permeability tester | carbon dioxide permeability tester | gas permeability analyzer | permeation tester | gas permeameter | O2 permeation tester | CO2 permeation tester,gas sorption analyzer | manometric gas permeameter,DSC | tensile tester,NIR sorter | LC-MS/MS,
decomposition,small_vesicle_nanomech,method_selection,,completed,,,,,,,,,,,,,,no_equipment_returned,,0,,,,,,,,,,,
decomposition,sr3fe2o7_neutron_diffraction_setup,specific,paper_grounded_local_candidate,completed,False,1.0,1.0,single-crystal time-of-flight neutron diffractometer SENJU,single crystal time of flight neutron diffractometer senju,neutron diffraction instrument,best_match,0.98,1.0,1.0,"SENJU | time-of-flight single-crystal neutron diffraction setup | single-crystal neutron diffractometer at MLF, J-PARC",magnetic Bragg reflections | reciprocal-space maps | diffraction intensity maps | propagation vectors,This instrument is explicitly described as being used for wide reciprocal-space mapping and for observing magnetic reflections after cooling. That directly matches the user's need to determine magnetic Bragg reflections and reciprocal-space maps for a single-crystal magnetic material.,must_have_or_best_match,best_match,3,single-crystal time-of-flight neutron diffractometer SENJU,neutron diffractometer,I need to determine magnetic Bragg reflections and reciprocal-space maps for a single-crystal magnetic material after field cooling. What physical instrument/setup was used for the diffraction measurement?,10.1038/s41535-024-00698-4,data/interim/pdfs/Reentrant_multiple-q_magnetic_order_and_a__spin_meta-cholesteric__phase_in_Sr3Fe2O7.pdf,ZEBRA diffractometer | ZEBRA,single-crystal neutron diffractometer | neutron diffractometer | ZEBRA diffractometer | ZEBRA,ZEBRA | single-crystal neutron diffraction setup | ZEBRA diffractometer,2D-detector neutron diffraction setup | vertical focusing neutron diffraction setup,triple-axis spectrometer | time-of-flight spectrometer | vibrating-sample magnetometer,
decomposition,sr3fe2o7_neutron_diffraction_setup,specific,paper_grounded_local_candidate,completed,False,1.0,2.0,thermal triple-axis spectrometer TAS-1,thermal triple axis spectrometer tas 1,neutron triple-axis spectrometer,acceptable_alternative,0.88,1.0,1.0,TAS-1 | polarized triple-axis spectrometer,polarized neutron diffraction intensities | nuclear Bragg reflections | magnetic superlattice reflections,"This setup was used for further investigations of magnetic reflections and includes a Bragg reflection used for polarization calibration. It is relevant to diffraction on the same crystal, but it is less directly suited to reciprocal-space mapping than the TOF Laue setup.",no_match,no_match,0,,,I need to determine magnetic Bragg reflections and reciprocal-space maps for a single-crystal magnetic material after field cooling. What physical instrument/setup was used for the diffraction measurement?,10.1038/s41535-024-00698-4,data/interim/pdfs/Reentrant_multiple-q_magnetic_order_and_a__spin_meta-cholesteric__phase_in_Sr3Fe2O7.pdf,ZEBRA diffractometer | ZEBRA,single-crystal neutron diffractometer | neutron diffractometer | ZEBRA diffractometer | ZEBRA,ZEBRA | single-crystal neutron diffraction setup | ZEBRA diffractometer,2D-detector neutron diffraction setup | vertical focusing neutron diffraction setup,triple-axis spectrometer | time-of-flight spectrometer | vibrating-sample magnetometer,
decomposition,sr3fe2o7_neutron_diffraction_setup,specific,paper_grounded_local_candidate,completed,False,1.0,3.0,single-crystal neutron diffractometer POLI,single crystal neutron diffractometer poli,neutron diffractometer,acceptable_alternative,0.84,1.0,1.0,POLI | single-crystal neutron diffraction setup | hot-neutron single-crystal diffractometer,magnetic Bragg reflections | thermal evolution of diffraction peaks | magnetic satellites,"The query asks about the physical instrument/setup used for diffraction measurement. POLI was explicitly used for non-polarized diffraction to study magnetic Bragg reflections, though the chunk does not indicate reciprocal-space mapping as clearly as SENJU does.",must_have_or_best_match,best_match,3,single-crystal neutron diffractometer POLI,single-crystal neutron diffractometer,I need to determine magnetic Bragg reflections and reciprocal-space maps for a single-crystal magnetic material after field cooling. What physical instrument/setup was used for the diffraction measurement?,10.1038/s41535-024-00698-4,data/interim/pdfs/Reentrant_multiple-q_magnetic_order_and_a__spin_meta-cholesteric__phase_in_Sr3Fe2O7.pdf,ZEBRA diffractometer | ZEBRA,single-crystal neutron diffractometer | neutron diffractometer | ZEBRA diffractometer | ZEBRA,ZEBRA | single-crystal neutron diffraction setup | ZEBRA diffractometer,2D-detector neutron diffraction setup | vertical focusing neutron diffraction setup,triple-axis spectrometer | time-of-flight spectrometer | vibrating-sample magnetometer,
decomposition,sr3fe2o7_neutron_diffraction_setup,specific,paper_grounded_local_candidate,completed,False,1.0,4.0,thermal neutron diffractometer TriCS,thermal neutron diffractometer trics,neutron diffractometer,acceptable_alternative,0.79,1.0,1.0,TriCS | thermal neutron diffractometer,Bragg reflections | hkl scans | instrumental resolution around reciprocal-space points,"TriCS was used for hkl scans and reflection measurements on a single crystal, which is relevant to diffraction-based magnetic structure work. However, the chunk emphasizes selected reflection scans rather than broad reciprocal-space mapping.",must_have_or_best_match,best_match,3,thermal neutron diffractometer TriCS,neutron diffractometer,I need to determine magnetic Bragg reflections and reciprocal-space maps for a single-crystal magnetic material after field cooling. What physical instrument/setup was used for the diffraction measurement?,10.1038/s41535-024-00698-4,data/interim/pdfs/Reentrant_multiple-q_magnetic_order_and_a__spin_meta-cholesteric__phase_in_Sr3Fe2O7.pdf,ZEBRA diffractometer | ZEBRA,single-crystal neutron diffractometer | neutron diffractometer | ZEBRA diffractometer | ZEBRA,ZEBRA | single-crystal neutron diffraction setup | ZEBRA diffractometer,2D-detector neutron diffraction setup | vertical focusing neutron diffraction setup,triple-axis spectrometer | time-of-flight spectrometer | vibrating-sample magnetometer,
decomposition,sr3fe2o7_neutron_diffraction_setup,specific,paper_grounded_local_candidate,completed,False,1.0,5.0,cold triple-axis spectrometer RITA-II,cold triple axis spectrometer rita ii,neutron triple-axis spectrometer,acceptable_alternative,0.77,1.0,1.0,RITA-II | cold triple-axis spectrometer | PSD-based triple-axis neutron diffraction setup,diffraction pattern | field dependence of a reflection | elastic scattering signal,"This setup was used to measure a diffraction pattern and field dependence of a magnetic reflection on a single crystal. It is relevant, but it is not the clearest match for reciprocal-space mapping after field cooling.",no_match,no_match,0,,,I need to determine magnetic Bragg reflections and reciprocal-space maps for a single-crystal magnetic material after field cooling. What physical instrument/setup was used for the diffraction measurement?,10.1038/s41535-024-00698-4,data/interim/pdfs/Reentrant_multiple-q_magnetic_order_and_a__spin_meta-cholesteric__phase_in_Sr3Fe2O7.pdf,ZEBRA diffractometer | ZEBRA,single-crystal neutron diffractometer | neutron diffractometer | ZEBRA diffractometer | ZEBRA,ZEBRA | single-crystal neutron diffraction setup | ZEBRA diffractometer,2D-detector neutron diffraction setup | vertical focusing neutron diffraction setup,triple-axis spectrometer | time-of-flight spectrometer | vibrating-sample magnetometer,
