system,query_id,query_type,case_type,run_status,used_decomposition,paper_reranking_enabled,num_subproblems_run,num_returned_equipment,num_evidence_quotes,num_supporting_papers,original_query,num_papers_attempted,num_papers_with_chunks,num_full_text_success,num_fallback_used,num_skipped,num_pdf_used,num_html_used,num_ar5iv_used,num_abstract_fallback_used,num_tldr_metadata_fallback_used,num_metadata_fallback_used,full_text_success_fraction,fallback_fraction,skipped_fraction,used_source_type_counts,fallback_source_type_counts,top1_equipment,top1_output_score,top1_match_label,best_output_score_any_rank,best_match_label_any_rank,error,match_scores,match_labels,matched_expected_names,ndcg_at_1,hit_at_1,strict_hit_at_1,must_have_recall_at_1,relevant_recall_at_1,clearly_not_suitable_at_1,ndcg_at_3,hit_at_3,strict_hit_at_3,must_have_recall_at_3,relevant_recall_at_3,clearly_not_suitable_at_3,ndcg_at_5,hit_at_5,strict_hit_at_5,must_have_recall_at_5,relevant_recall_at_5,clearly_not_suitable_at_5,ndcg_at_10,hit_at_10,strict_hit_at_10,must_have_recall_at_10,relevant_recall_at_10,clearly_not_suitable_at_10,main_output_score
Literature-RAG,eq1,specific,paper_grounded_local_candidate,completed,False,True,1,0,0,0,I need the physical setup used to run the paper’s one-pot carbonation screening of alkenes under controlled CO2 pressure and temperature. What instrument setup should I choose?,10.0,10.0,3.0,7.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.3,0.7,0.0,"{'abstract': 7, 'publisher_html': 1, 'pdf': 2}",{'abstract': 7},,0.0,no_equipment_returned,0.0,no_equipment_returned,,[],[],[],0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0
LLM-only,eq1_fl_imaging,specific,paper_grounded_local_candidate,completed,False,,1,3,0,0,I need to reproduce the paper’s algae fouling and cleaning readout. What specific microscope setup was used to capture the live-algae fluorescence images in the microfluidic chip?,,,,,,,,,,,,,,,{},{},inverted fluorescence microscope,3.0,must_have,3.0,must_have,,"[3, 3, 0]","['must_have', 'must_have', 'no_match']","['fluorescence microscope', 'fluorescence microscope', None]",1.0,True,True,0.5,0.5,False,0.9580414003446834,True,True,0.5,0.5,False,0.9246243924703831,True,True,0.5,0.5,False,0.9246243924703831,True,True,0.5,0.5,False,0.9580414003446834
Literature-RAG,eq1_fl_imaging,specific,paper_grounded_local_candidate,completed,False,True,1,1,2,1,I need to reproduce the paper’s algae fouling and cleaning readout. What specific microscope setup was used to capture the live-algae fluorescence images in the microfluidic chip?,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,{'abstract': 10},{'abstract': 10},Miniature dual-field microscope with fluorescence field camera and chlorophyll filter,3.0,must_have,3.0,must_have,,[3],['must_have'],['fluorescence microscope'],1.0,True,True,0.5,0.5,False,0.5874203951744313,True,True,0.5,0.5,False,0.5669308506056828,True,True,0.5,0.5,False,0.5669308506056828,True,True,0.5,0.5,False,0.5874203951744313
LLM-only,eq1_xrd_wash_salt_removal,specific,paper_grounded_local_candidate,completed,False,,1,5,0,0,Which physical instrument/setup should I use to verify that washing has removed salt crystals from a dry polyelectrolyte complex powder and to check the resulting solid-state structure?,,,,,,,,,,,,,,,{},{},Powder X-ray diffractometer,3.0,must_have,3.0,must_have,,"[3, 0, 0, 0, 0]","['must_have', 'no_match', 'no_match', 'no_match', 'no_match']","['X-ray diffractometer', None, None, None, None]",1.0,True,True,0.2,0.16666666666666666,False,0.4692787260227565,True,True,0.2,0.16666666666666666,False,0.3391602052736161,True,True,0.2,0.16666666666666666,False,0.3131061735015942,True,True,0.2,0.16666666666666666,False,0.4692787260227565
Literature-RAG,eq1_xrd_wash_salt_removal,specific,paper_grounded_local_candidate,completed,False,True,1,4,11,10,Which physical instrument/setup should I use to verify that washing has removed salt crystals from a dry polyelectrolyte complex powder and to check the resulting solid-state structure?,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,1.0,0.0,"{'abstract': 8, 'metadata': 1, 'tldr_metadata': 1}","{'abstract': 8, 'metadata': 1, 'tldr_metadata': 1}",X-ray diffraction system,3.0,must_have,3.0,must_have,,"[3, 3, 0, 0]","['must_have', 'must_have', 'no_match', 'no_match']","['x ray diffraction', 'x ray diffraction', None, None]",1.0,True,True,0.2,0.16666666666666666,False,0.7653606369886218,True,True,0.2,0.16666666666666666,False,0.5531464700081437,True,True,0.2,0.16666666666666666,False,0.5106541743906571,True,True,0.2,0.16666666666666666,False,0.7653606369886218
LLM-only,eq_001,specific,paper_grounded_local_candidate,completed,False,,1,3,0,0,Which physical instrument setup would you recommend for measuring the viscoelastic network integrity of the cured elastomer films using the same kind of test reported in the paper?,,,,,,,,,,,,,,,{},{},dynamic mechanical analyzer,0.0,no_match,3.0,must_have,,"[0, 3, 1]","['no_match', 'must_have', 'supporting_but_not_ideal']","[None, 'rheometer', 'universal testing machine']",0.0,False,False,0.0,0.0,False,0.3296018199674907,True,True,0.25,0.14285714285714285,False,0.23821199368264298,True,True,0.25,0.14285714285714285,False,0.19069935629981435,True,True,0.25,0.14285714285714285,False,0.3296018199674907
Literature-RAG,eq_001,specific,paper_grounded_local_candidate,completed,False,True,1,1,3,1,Which physical instrument setup would you recommend for measuring the viscoelastic network integrity of the cured elastomer films using the same kind of test reported in the paper?,10.0,10.0,1.0,9.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.1,0.9,0.0,"{'abstract': 9, 'pdf': 1}",{'abstract': 9},Rubber Process Analyzer,3.0,must_have,3.0,must_have,,[3],['must_have'],['rheometer'],1.0,True,True,0.25,0.14285714285714285,False,0.4692787260227565,True,True,0.25,0.14285714285714285,False,0.3391602052736161,True,True,0.25,0.14285714285714285,False,0.27151291514884013,True,True,0.25,0.14285714285714285,False,0.4692787260227565
LLM-only,eq_2dir_setup,specific,paper_grounded_local_candidate,completed,False,,1,5,0,0,Need the physical instrument setup used to measure the ultrafast rotational dynamics and spectral lineshape changes in Cs-alloyed MAPbI3 thin films.,,,,,,,,,,,,,,,{},{},femtosecond pump-probe transient absorption spectrometer,0.0,no_match,0.0,no_match,,"[0, 0, 0, 0, 0]","['no_match', 'no_match', 'no_match', 'no_match', 'no_match']","[None, None, None, None, None]",0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0
Literature-RAG,eq_2dir_setup,specific,paper_grounded_local_candidate,completed,False,True,1,4,8,5,Need the physical instrument setup used to measure the ultrafast rotational dynamics and spectral lineshape changes in Cs-alloyed MAPbI3 thin films.,10.0,10.0,2.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.2,0.8,0.0,"{'abstract': 8, 'pdf': 1, 'publisher_html': 1}",{'abstract': 8},optical pump–terahertz probe (OPTP) system,0.0,no_match,0.0,no_match,,"[0, 0, 0, 0]","['no_match', 'no_match', 'no_match', 'no_match']","[None, None, None, None]",0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0
LLM-only,eq_chip_readout_setup,specific,paper_grounded_local_candidate,completed,False,,1,4,0,0,I need the physical lab setup used to read out the fabricated neuromorphic chip's analog and digital signals during the synaptic normalisation experiment. What instrument family best matches that setup?,,,,,,,,,,,,,,,{},{},mixed-signal oscilloscope,3.0,must_have,3.0,must_have,,"[3, 3, 3, 0]","['must_have', 'must_have', 'best_match', 'no_match']","['oscilloscope', 'digital oscilloscope', 'logic analyzer', None]",1.0,True,True,0.3333333333333333,0.16666666666666666,False,1.0,True,True,0.6666666666666666,0.5,False,0.7227265726449517,True,True,0.6666666666666666,0.5,False,0.6356647864952656,True,True,0.6666666666666666,0.5,False,1.0
Literature-RAG,eq_chip_readout_setup,specific,paper_grounded_local_candidate,completed,False,True,1,3,6,3,I need the physical lab setup used to read out the fabricated neuromorphic chip's analog and digital signals during the synaptic normalisation experiment. What instrument family best matches that setup?,10.0,10.0,2.0,8.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.2,0.8,0.0,"{'abstract': 8, 'pdf': 2}",{'abstract': 8},logic analyzer,3.0,best_match,3.0,best_match,,"[3, 0, 0]","['best_match', 'no_match', 'no_match']","['logic analyzer', None, None]",1.0,True,True,0.0,0.16666666666666666,False,0.4692787260227565,True,True,0.0,0.16666666666666666,False,0.3391602052736161,True,True,0.0,0.16666666666666666,False,0.2983039611840257,True,True,0.0,0.16666666666666666,False,0.4692787260227565
LLM-only,eq_cilia_rheometer,specific,paper_grounded_local_candidate,completed,False,,1,3,0,0,Which physical instrument would you use to measure the shear-thinning flow curve and viscosity of the carboxymethyl cellulose solution used in this cilia-transport experiment?,,,,,,,,,,,,,,,{},{},rotational rheometer,3.0,must_have,3.0,must_have,,"[3, 0, 3]","['must_have', 'no_match', 'must_have']","['rotational rheometer', None, 'rheometer']",1.0,True,True,0.3333333333333333,0.16666666666666666,False,0.7039180890341348,True,True,0.6666666666666666,0.3333333333333333,False,0.5499742595406059,True,True,0.6666666666666666,0.3333333333333333,False,0.5123511391743929,True,True,0.6666666666666666,0.3333333333333333,False,0.7039180890341348
Literature-RAG,eq_cilia_rheometer,specific,paper_grounded_local_candidate,completed,False,True,1,1,4,3,Which physical instrument would you use to measure the shear-thinning flow curve and viscosity of the carboxymethyl cellulose solution used in this cilia-transport experiment?,10.0,10.0,3.0,7.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.3,0.7,0.0,"{'publisher_html': 1, 'pdf': 2, 'abstract': 7}",{'abstract': 7},rotational rheometer,3.0,must_have,3.0,must_have,,[3],['must_have'],['rotational rheometer'],1.0,True,True,0.3333333333333333,0.16666666666666666,False,0.4692787260227565,True,True,0.3333333333333333,0.16666666666666666,False,0.3666495063604039,True,True,0.3333333333333333,0.16666666666666666,False,0.3415674261162619,True,True,0.3333333333333333,0.16666666666666666,False,0.4692787260227565
LLM-only,eq_cpafm_afm,specific,paper_grounded_local_candidate,completed,False,,1,4,0,0,"I need to measure nanoscale morphology, junction I–V curves, and local mechanical response of glycol-ether self-assembled layers on Au and Pt substrates. Which physical instrument setup was used for that in the paper?",,,,,,,,,,,,,,,{},{},Conductive atomic force microscope,3.0,best_match,3.0,best_match,,"[3, 3, 0, 2]","['best_match', 'must_have', 'no_match', 'acceptable_alternatives']","[""{'name': 'conductive-probe atomic force microscope tip setup', 'synonyms': ['Au-coated AFM tips', 'PtIr-coated silicon nitride tip', 'Au-coated silicon nitride tip', 'NPG-10', 'SCM-PIT V2']}"", ""{'name': 'atomic force microscope', 'synonyms': ['AFM', 'Bruker AFM multimode MMAFM-2', 'PeakForce tapping AFM', 'PFQNM AFM', 'CP-AFM']}"", None, ""{'name': 'atomic force microscope', 'synonyms': ['PeakForce quantitative nanomechanical mapping AFM', 'PeakForce tapping AFM']}""]",1.0,True,True,0.0,0.2,False,0.7653606369886218,True,True,1.0,0.4,False,0.731675251137104,True,True,1.0,0.6,False,0.7037373875819442,True,True,1.0,0.6,False,0.7653606369886218
Literature-RAG,eq_cpafm_afm,specific,paper_grounded_local_candidate,completed,False,True,1,1,4,1,"I need to measure nanoscale morphology, junction I–V curves, and local mechanical response of glycol-ether self-assembled layers on Au and Pt substrates. Which physical instrument setup was used for that in the paper?",10.0,10.0,2.0,8.0,0.0,2.0,0.0,0.0,1.0,4.0,3.0,0.2,0.8,0.0,"{'pdf': 2, 'tldr_metadata': 4, 'abstract': 1, 'metadata': 3}","{'tldr_metadata': 4, 'abstract': 1, 'metadata': 3}",atomic force microscope (AFM) / scanning probe microscope (SPM) with conductive-AFM and KPFM capability,3.0,best_match,3.0,best_match,,[3],['best_match'],"[""{'name': 'conductive-probe atomic force microscope tip setup', 'synonyms': ['Au-coated AFM tips', 'PtIr-coated silicon nitride tip', 'Au-coated silicon nitride tip', 'NPG-10', 'SCM-PIT V2']}""]",1.0,True,True,0.0,0.2,False,0.4692787260227565,True,True,0.0,0.2,False,0.40301463303053875,True,True,0.0,0.2,False,0.387626155955714,True,True,0.0,0.2,False,0.4692787260227565
LLM-only,eq_fet_transport,specific,paper_grounded_local_candidate,completed,False,,1,5,0,0,"I need to characterize the electrical transport of sulfur-rich PbS quantum dot films in field-effect transistor devices, including how the source-drain current and mobility change after ligand exchange and annealing.",,,,,,,,,,,,,,,{},{},semiconductor parameter analyzer,3.0,must_have,3.0,must_have,,"[3, 1, 0, 0, 0]","['must_have', 'supporting_but_not_ideal', 'no_match', 'no_match', 'no_match']","[""{'name': 'semiconductor parameter analyzer', 'synonyms': ['parameter analyzer', 'Agilent E5262A']}"", ""{'name': 'probe station', 'synonyms': ['electrical probe station']}"", None, None, None]",1.0,True,True,1.0,0.5,False,0.8124242481930318,True,True,1.0,0.5,False,0.8124242481930318,True,True,1.0,0.5,False,0.8124242481930318,True,True,1.0,0.5,False,0.8124242481930318
Literature-RAG,eq_fet_transport,specific,paper_grounded_local_candidate,completed,False,True,1,2,4,4,"I need to characterize the electrical transport of sulfur-rich PbS quantum dot films in field-effect transistor devices, including how the source-drain current and mobility change after ligand exchange and annealing.",10.0,10.0,3.0,7.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,0.3,0.7,0.0,"{'abstract': 5, 'pdf': 3, 'tldr_metadata': 2}","{'abstract': 5, 'tldr_metadata': 2}",field-effect transistor (FET),0.0,no_match,0.0,no_match,,"[0, 0]","['no_match', 'no_match']","[None, None]",0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0
LLM-only,eq_giwaxs_perovskite_reconstruction,specific,paper_grounded_local_candidate,completed,False,,1,4,0,0,I need to verify whether a solvent post-treatment actually reconstructs a perovskite thin-film lattice and makes the film more ordered. What instrument would you use for this thin-film structural check?,,,,,,,,,,,,,,,{},{},X-ray diffractometer,1.0,supporting_but_not_ideal,3.0,must_have,,"[1, 3, 0, 0]","['supporting_but_not_ideal', 'must_have', 'no_match', 'no_match']","['x ray diffractometer', 'grazing-incidence wide-angle X-ray scattering system', None, None]",0.14285714285714285,False,False,0.0,0.0,False,0.3631217289691162,True,True,0.5,0.25,False,0.3263863053597219,True,True,0.5,0.25,False,0.3077492249438412,True,True,0.5,0.25,False,0.3631217289691162
Literature-RAG,eq_giwaxs_perovskite_reconstruction,specific,paper_grounded_local_candidate,completed,False,True,1,1,2,1,I need to verify whether a solvent post-treatment actually reconstructs a perovskite thin-film lattice and makes the film more ordered. What instrument would you use for this thin-film structural check?,10.0,10.0,1.0,9.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.1,0.9,0.0,"{'pdf': 1, 'abstract': 9}",{'abstract': 9},grazing-incidence wide-angle X-ray scattering,3.0,must_have,3.0,must_have,,[3],['must_have'],['grazing-incidence wide-angle X-ray scattering system'],1.0,True,True,0.5,0.25,False,0.4692787260227565,True,True,0.5,0.25,False,0.42180386727424835,True,True,0.5,0.25,False,0.39771832059220996,True,True,0.5,0.25,False,0.4692787260227565
LLM-only,eq_nmr_119sn,specific,paper_grounded_local_candidate,completed,False,,1,3,0,0,I need to determine the coordination environment and speciation of monoalkyltin(IV) catalyst mixtures during esterification. What instrument would best let me track the tin-containing species in solution?,,,,,,,,,,,,,,,{},{},nuclear magnetic resonance spectrometer,3.0,must_have,3.0,must_have,,"[3, 1, 0]","['must_have', 'supporting_but_not_ideal', 'no_match']","['nuclear magnetic resonance spectrometer', 'mass spectrometer', None]",1.0,True,True,0.16666666666666666,0.1,False,0.511576141875023,True,True,0.16666666666666666,0.1,False,0.3697296716642629,True,True,0.16666666666666666,0.1,False,0.2591628454657153,True,True,0.16666666666666666,0.1,False,0.511576141875023
Literature-RAG,eq_nmr_119sn,specific,paper_grounded_local_candidate,completed,False,True,1,1,2,2,I need to determine the coordination environment and speciation of monoalkyltin(IV) catalyst mixtures during esterification. What instrument would best let me track the tin-containing species in solution?,10.0,10.0,1.0,9.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.1,0.9,0.0,"{'abstract': 7, 'publisher_html': 1, 'tldr_metadata': 1, 'metadata': 1}","{'abstract': 7, 'tldr_metadata': 1, 'metadata': 1}",119Sn NMR spectrometer,3.0,must_have,3.0,must_have,,[3],['must_have'],['119Sn NMR'],1.0,True,True,0.16666666666666666,0.1,False,0.4692787260227565,True,True,0.16666666666666666,0.1,False,0.3391602052736161,True,True,0.16666666666666666,0.1,False,0.23773510919962876,True,True,0.16666666666666666,0.1,False,0.4692787260227565
LLM-only,eq_raman_mapping_gradient,specific,paper_grounded_local_candidate,completed,False,,1,4,0,0,What physical instrument setup would you use to map the electrically programmed doping gradient across the polymer channel after biasing?,,,,,,,,,,,,,,,{},{},scanning Kelvin probe microscope,0.0,no_match,3.0,must_have,,"[0, 0, 0, 3]","['no_match', 'no_match', 'no_match', 'must_have']","[None, None, None, 'Raman microscope']",0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.1579073474186074,True,True,0.25,0.2,False,0.15240299345033145,True,True,0.25,0.2,False,0.0
Literature-RAG,eq_raman_mapping_gradient,specific,paper_grounded_local_candidate,completed,False,True,1,5,10,5,What physical instrument setup would you use to map the electrically programmed doping gradient across the polymer channel after biasing?,10.0,10.0,2.0,8.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,0.2,0.8,0.0,"{'abstract': 7, 'pdf': 2, 'metadata': 1}","{'abstract': 7, 'metadata': 1}",conductance mapping setup in an organic electrochemical transistor (OECT) configuration,0.0,no_match,0.0,no_match,,"[0, 0, 0, 0, 0]","['no_match', 'no_match', 'no_match', 'no_match', 'no_match']","[None, None, None, None, None]",0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0
LLM-only,eq_sbt23_growth_method_setup,specific,paper_grounded_local_candidate,completed,False,,1,4,0,0,Which physical deposition setup would best match the paper’s growth of Sb2Te3 thin films when comparing pulsed laser deposition and radio-frequency magnetron sputtering?,,,,,,,,,,,,,,,{},{},pulsed laser deposition system,3.0,must_have,3.0,must_have,,"[3, 3, 0, 0]","['must_have', 'must_have', 'no_match', 'no_match']","['pulsed laser deposition system', 'radio frequency magnetron sputtering', None, None]",1.0,True,True,0.14285714285714285,0.1111111111111111,False,0.7653606369886218,True,True,0.2857142857142857,0.2222222222222222,False,0.5531464700081437,True,True,0.2857142857142857,0.2222222222222222,False,0.41357347065090194,True,True,0.2857142857142857,0.2222222222222222,False,0.7653606369886218
Literature-RAG,eq_sbt23_growth_method_setup,specific,paper_grounded_local_candidate,completed,False,True,1,2,4,5,Which physical deposition setup would best match the paper’s growth of Sb2Te3 thin films when comparing pulsed laser deposition and radio-frequency magnetron sputtering?,10.0,10.0,3.0,7.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.3,0.7,0.0,"{'abstract': 7, 'pdf': 3}",{'abstract': 7},radio-frequency magnetron sputtering system,3.0,must_have,3.0,must_have,,"[3, 3]","['must_have', 'must_have']","['radio frequency magnetron sputtering', 'pulsed laser deposition system']",1.0,True,True,0.14285714285714285,0.1111111111111111,False,0.7653606369886218,True,True,0.2857142857142857,0.2222222222222222,False,0.5531464700081437,True,True,0.2857142857142857,0.2222222222222222,False,0.41357347065090194,True,True,0.2857142857142857,0.2222222222222222,False,0.7653606369886218
LLM-only,eq_setup_001,specific,paper_grounded_local_candidate,completed,False,,1,2,0,0,What instrument setup was used to measure the room-temperature magnetic hysteresis of the doped GaN microstructures?,,,,,,,,,,,,,,,{},{},vibrating sample magnetometer,3.0,must_have,3.0,must_have,,"[3, 3]","['must_have', 'must_have']","['SQUID magnetometer', 'SQUID magnetometer']",1.0,True,True,0.3333333333333333,0.3333333333333333,False,0.7653606369886218,True,True,0.3333333333333333,0.3333333333333333,False,0.7255930445820784,True,True,0.3333333333333333,0.3333333333333333,False,0.7255930445820784,True,True,0.3333333333333333,0.3333333333333333,False,0.7653606369886218
Literature-RAG,eq_setup_001,specific,paper_grounded_local_candidate,completed,False,True,1,4,9,4,Which physical instrument setup would you recommend to monitor polyesterification reaction progress in real time under azeotropic conditions?,10.0,10.0,3.0,7.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,0.3,0.7,0.0,"{'abstract': 5, 'publisher_html': 1, 'metadata': 2, 'pdf': 2}","{'abstract': 5, 'metadata': 2}",real-time FTIR-ATR spectroscopy setup with a continuous flow cell,1.0,supporting_but_not_ideal,1.0,supporting_but_not_ideal,,"[1, 0, 0, 0]","['supporting_but_not_ideal', 'no_match', 'no_match', 'no_match']","['ATR-FTIR spectrometer', None, None, None]",0.14285714285714285,False,False,0.0,0.0,False,0.06703981800325093,False,False,0.0,0.0,False,0.04845145789623087,False,False,0.0,0.0,False,0.0434342595657971,False,False,0.0,0.0,False,0.06703981800325093
LLM-only,eq_setup_adhesion_001,specific,paper_grounded_local_candidate,completed,False,,1,5,0,0,I need to measure underwater adhesive performance of a soft coacervate glue against a hydrogel surface in a way that captures detachment force and work of adhesion during probe pull-off.,,,,,,,,,,,,,,,{},{},universal testing machine with low-force load cell,0.0,no_match,0.0,no_match,,"[0, 0, 0, 0, 0]","['no_match', 'no_match', 'no_match', 'no_match', 'no_match']","[None, None, None, None, None]",0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0
Literature-RAG,eq_setup_adhesion_001,specific,paper_grounded_local_candidate,completed,False,True,1,4,8,4,I need to measure underwater adhesive performance of a soft coacervate glue against a hydrogel surface in a way that captures detachment force and work of adhesion during probe pull-off.,10.0,10.0,1.0,9.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.1,0.9,0.0,"{'abstract': 9, 'pdf': 1}",{'abstract': 9},colloidal probe atomic force microscope,0.0,no_match,0.0,no_match,,"[0, 0, 0, 0]","['no_match', 'no_match', 'no_match', 'no_match']","[None, None, None, None]",0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0,False,False,0.0,0.0,False,0.0
LLM-only,eq_setup_pl_epr_giwaxs,specific,paper_grounded_local_candidate,completed,False,,1,4,0,0,"I need the physical instrument setup used in this paper to study how TEMPO changes DMBI-H doping of fullerene-derivative films, especially the optical and spin signatures of the doped thin films.",,,,,,,,,,,,,,,{},{},UV-Vis-NIR absorption spectrometer,3.0,must_have,3.0,must_have,,"[3, 0, 0, 0]","['must_have', 'no_match', 'no_match', 'no_match']","['UV-vis-NIR spectrometer', None, None, None]",1.0,True,True,0.5,0.1,False,0.4692787260227565,True,True,0.5,0.1,False,0.3391602052736161,True,True,0.5,0.1,False,0.23773510919962876,True,True,0.5,0.1,False,0.4692787260227565
Literature-RAG,eq_setup_pl_epr_giwaxs,specific,paper_grounded_local_candidate,completed,False,True,1,2,2,2,"I need the physical instrument setup used in this paper to study how TEMPO changes DMBI-H doping of fullerene-derivative films, especially the optical and spin signatures of the doped thin films.",10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,1.0,0.0,"{'abstract': 8, 'metadata': 1, 'tldr_metadata': 1}","{'abstract': 8, 'metadata': 1, 'tldr_metadata': 1}",electron paramagnetic resonance spectrometer,3.0,best_match,3.0,best_match,,"[3, 3]","['best_match', 'must_have']","['electron paramagnetic resonance spectrometer', 'UV-vis-NIR spectrometer']",1.0,True,True,0.0,0.1,False,0.7653606369886218,True,True,0.5,0.2,False,0.5531464700081437,True,True,0.5,0.2,False,0.3877292630622341,True,True,0.5,0.2,False,0.7653606369886218
LLM-only,eq_setup_sans_magnet,specific,paper_grounded_local_candidate,completed,False,,1,5,0,0,"Which physical instrument setup would you recommend to quantify nanoscale precipitate size distribution and volume fraction in cold-rolled Ti-V HSLA steel, while suppressing magnetic-domain scattering during the measurement?",,,,,,,,,,,,,,,{},{},small-angle neutron scattering instrument with polarized neutron option and magnetic field/sample conditioning stage,3.0,must_have,3.0,must_have,,"[3, 0, 0, 3, 0]","['must_have', 'no_match', 'no_match', 'must_have', 'no_match']","['small-angle neutron scattering instrument', None, None, 'small-angle neutron scattering instrument', None]",1.0,True,True,0.2,0.14285714285714285,False,0.4692787260227565,True,True,0.2,0.14285714285714285,False,0.4852285551163225,True,True,0.2,0.14285714285714285,False,0.4349826388464266,True,True,0.2,0.14285714285714285,False,0.4692787260227565
Literature-RAG,eq_setup_sans_magnet,specific,paper_grounded_local_candidate,completed,False,True,1,2,4,2,"Which physical instrument setup would you recommend to quantify nanoscale precipitate size distribution and volume fraction in cold-rolled Ti-V HSLA steel, while suppressing magnetic-domain scattering during the measurement?",10.0,10.0,7.0,3.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.7,0.3,0.0,"{'pdf': 7, 'abstract': 3}",{'abstract': 3},small-angle neutron scattering system,3.0,must_have,3.0,must_have,,"[3, 0]","['must_have', 'no_match']","['small-angle neutron scattering instrument', None]",1.0,True,True,0.2,0.14285714285714285,False,0.4692787260227565,True,True,0.2,0.14285714285714285,False,0.3391602052736161,True,True,0.2,0.14285714285714285,False,0.3040398169605797,True,True,0.2,0.14285714285714285,False,0.4692787260227565
LLM-only,eq_sqid_crsbr,specific,paper_grounded_local_candidate,completed,False,,1,4,0,0,What physical instrument would you use to measure the magnetization and magnetic anisotropy of bulk CrSBr single crystals in this study?,,,,,,,,,,,,,,,{},{},SQUID magnetometer,3.0,must_have,3.0,must_have,,"[3, 2, 2, 0]","['must_have', 'acceptable_alternatives', 'acceptable_alternatives', 'no_match']","['SQUID magnetometer', 'magnetometer', 'magnetometer', None]",1.0,True,True,0.3333333333333333,0.25,False,0.6967307005844323,True,True,0.3333333333333333,0.5,False,0.6262455288479427,True,True,0.3333333333333333,0.5,False,0.6262455288479427,True,True,0.3333333333333333,0.5,False,0.6967307005844323
Literature-RAG,eq_sqid_crsbr,specific,paper_grounded_local_candidate,completed,False,True,1,3,6,4,What physical instrument would you use to measure the magnetization and magnetic anisotropy of bulk CrSBr single crystals in this study?,10.0,10.0,4.0,6.0,0.0,4.0,0.0,0.0,5.0,0.0,1.0,0.4,0.6,0.0,"{'abstract': 5, 'pdf': 4, 'metadata': 1}","{'abstract': 5, 'metadata': 1}",vibrating-sample magnetometer,2.0,acceptable_alternative,3.0,must_have,,"[2, 3, 0]","['acceptable_alternatives', 'must_have', 'no_match']","['magnetometer', 'SQUID magnetometer', None]",0.42857142857142855,True,False,0.0,0.25,False,0.49720136497561807,True,True,0.3333333333333333,0.5,False,0.44690169600950713,True,True,0.3333333333333333,0.5,False,0.44690169600950713,True,True,0.3333333333333333,0.5,False,0.49720136497561807
LLM-only,eq_stem_lsmofilm_interface,specific,paper_grounded_local_candidate,completed,False,,1,5,0,0,I need to inspect the atomic-scale microstructure and film/substrate interface of a thin LSMO oxide film to see whether octahedral distortions and cation arrangement changes are present.,,,,,,,,,,,,,,,{},{},aberration-corrected scanning transmission electron microscope,3.0,must_have,3.0,must_have,,"[3, 0, 3, 0, 0]","['must_have', 'no_match', 'must_have', 'no_match', 'no_match']","['scanning transmission electron microscope', None, 'iDPC-STEM', None, None]",1.0,True,True,0.25,0.25,False,0.7039180890341348,True,True,0.5,0.5,False,0.573203646997251,True,True,0.5,0.5,False,0.573203646997251,True,True,0.5,0.5,False,0.7039180890341348
