system,query_id,query_type,ndcg_at_3,hit_at_3,must_have_recall_at_3,fallback_fraction,full_text_success_fraction,num_papers_attempted,num_fallback_used,num_full_text_success,num_evidence_quotes,num_supporting_papers
LLM-only,ohmic_contact_annealing_rta,specific,0.511576141875023,True,0.3333333333333333,,,,,,0,0
LLM-only,opd_equipment_jv,specific,0.4692787260227565,True,0.3333333333333333,,,,,,0,0
LLM-only,optical_endoscopy_detection,method_selection,0.0,False,0.0,,,,,,0,0
LLM-only,optical_real_time_guidance,broad_diagnostic,0.4692787260227565,True,0.3333333333333333,,,,,,0,0
LLM-only,optical_response_metavalent,broad_diagnostic,0.8659203639934981,True,0.3333333333333333,,,,,,0,0
LLM-only,optical_spin_injection,method_selection,0.04229741585226647,False,0.0,,,,,,0,0
LLM-only,optical_standardization_quantification,process_optimization,0.0,False,0.0,,,,,,0,0
LLM-only,optical_trap_microscopy,specific,0.7039180890341348,True,0.0,,,,,,0,0
LLM-only,osc_char_01,specific,0.0,False,0.0,,,,,,0,0
LLM-only,oscillatory_shear_md,specific,0.4692787260227565,True,0.0,,,,,,0,0
LLM-only,ot_force_spectroscopy_dual_trap,specific,0.0,False,0.0,,,,,,0,0
LLM-only,p1_ppms_polarization,specific,0.04195859965531652,False,0.0,,,,,,0,0
LLM-only,pa_hydrogenation_tof_setup,specific,1.0,True,0.1,,,,,,0,0
LLM-only,parr-batch-hydrogenation-gc,specific,0.7653606369886218,True,0.2857142857142857,,,,,,0,0
LLM-only,pbscqd_optical_stability_setup,specific,0.4692787260227565,True,0.3333333333333333,,,,,,0,0
LLM-only,pbte_xrd_orientation,specific,0.5027986350243819,True,0.3333333333333333,,,,,,0,0
LLM-only,pcdtbt_smpl,specific,0.033519909001625464,False,0.0,,,,,,0,0
LLM-only,pcm_property_fingerprint,method_selection,0.7039180890341348,True,0.3333333333333333,,,,,,0,0
LLM-only,pcm_thinfilm_tx,broad_diagnostic,0.5626510645779305,True,0.14285714285714285,,,,,,0,0
LLM-only,pd-noise-nep,method_selection,0.8659203639934981,True,0.3333333333333333,,,,,,0,0
LLM-only,pd-responsivity-eqe,method_selection,0.2960819109658653,True,0.3333333333333333,,,,,,0,0
LLM-only,pd-speed-stability,broad_diagnostic,0.2960819109658653,True,0.0,,,,,,0,0
LLM-only,pda_formation_xps,specific,0.4692787260227565,True,0.2,,,,,,0,0
LLM-only,peaf_analytical_setup,specific,1.0,True,0.0,,,,,,0,0
LLM-only,pef_recycling_degradation_analysis,broad_diagnostic,0.2960819109658653,True,0.0,,,,,,0,0
LLM-only,pef_thermal_crystallization,process_optimization,0.4692787260227565,True,0.3333333333333333,,,,,,0,0
LLM-only,perovskite_trpl_setup,specific,0.23463936301137825,True,0.3333333333333333,,,,,,0,0
LLM-only,pest_control_surface_retention,broad_diagnostic,0.7653606369886218,True,0.3333333333333333,,,,,,0,0
LLM-only,piv-flow-cilia,specific,0.4692787260227565,True,0.25,,,,,,0,0
LLM-only,plasma_diagnostics_lpp,method_selection,1.0,True,0.3333333333333333,,,,,,0,0
LLM-only,plasma_processing_iaedf,process_optimization,0.8308103365909342,True,0.3333333333333333,,,,,,0,0
LLM-only,pld-growth-smnio3-bto,specific,0.5450960508766485,True,0.3333333333333333,,,,,,0,0
LLM-only,pld-hea-thinfilm-deposition,specific,0.4692787260227565,True,0.25,,,,,,0,0
LLM-only,pld_csni3_deposition,specific,0.4692787260227565,True,0.3333333333333333,,,,,,0,0
LLM-only,pld_sro_sto_growth,specific,0.541942129480027,True,0.5,,,,,,0,0
LLM-only,plectasin_hsafm_01,specific,0.3296018199674907,True,0.25,,,,,,0,0
LLM-only,pnzt-ferroelectric-piezoelectric-setup,specific,0.0,False,0.0,,,,,,0,0
LLM-only,polyester_thermal_mechanics,method_selection,1.0,True,0.3333333333333333,,,,,,0,0
LLM-only,pp_meso_alpha_in_situ_saxs_waxs_raman,specific,0.0,False,0.0,,,,,,0,0
LLM-only,prl134-093002-rfa,specific,0.08391719931063304,False,0.0,,,,,,0,0
LLM-only,probe_station_iv_it_doped_osc,specific,0.2960819109658653,True,0.3333333333333333,,,,,,0,0
LLM-only,psc_impedance_mobility,specific,0.4692787260227565,True,0.2,,,,,,0,0
LLM-only,psc_interface_recomb,broad_diagnostic,1.0,True,0.0,,,,,,0,0
LLM-only,psc_morphology,process_optimization,1.0,True,0.3333333333333333,,,,,,0,0
LLM-only,psc_stability,broad_diagnostic,0.7653606369886218,True,0.5,,,,,,0,0
LLM-only,pulse_bcc_tx,specific,0.4692787260227565,True,0.2,,,,,,0,0
LLM-only,pv-efficiency-validation,broad_diagnostic,0.511576141875023,True,0.14285714285714285,,,,,,0,0
LLM-only,pv-spectroscopy-ftir,specific,0.4692787260227565,True,0.16666666666666666,,,,,,0,0
LLM-only,pv-stability-tracking,method_selection,0.7039180890341348,True,0.3333333333333333,,,,,,0,0
LLM-only,pv-transparency-benchmark,broad_diagnostic,0.511576141875023,True,0.3333333333333333,,,,,,0,0
LLM-only,pv_multijunction_001,broad_diagnostic,0.49720136497561807,True,0.0,,,,,,0,0
LLM-only,pv_multijunction_eqe,method_selection,0.6967307005844323,True,0.0,,,,,,0,0
LLM-only,pv_sclc_setup,specific,0.0,False,0.0,,,,,,0,0
LLM-only,pv_stability_001,broad_diagnostic,0.5307212739772436,True,0.3333333333333333,,,,,,0,0
LLM-only,pv_stability_mpp,process_optimization,0.7318407279869963,True,0.5,,,,,,0,0
LLM-only,pv_tandem_eqe,method_selection,0.7988805459902473,True,0.3333333333333333,,,,,,0,0
LLM-only,pv_transparency_lue,broad_diagnostic,0.7653606369886218,True,0.2,,,,,,0,0
LLM-only,pv_transparent_001,method_selection,1.0,True,0.25,,,,,,0,0
LLM-only,pvd_coating_system,specific,0.20111945400975278,True,0.0,,,,,,0,0
LLM-only,pxrd-field-dependent-structural-check,specific,0.19393206556005033,True,0.0,,,,,,0,0
LLM-only,q1,specific,0.4692787260227565,True,0.25,,,,,,0,0
LLM-only,q1_3d_printing_warping,specific,0.7039180890341348,True,0.5,,,,,,0,0
LLM-only,q1_atr_ftir_polyester_esterification,specific,0.4692787260227565,True,0.3333333333333333,,,,,,0,0
LLM-only,q1_batch_hydrogenation_reactor,specific,0.541942129480027,True,0.5,,,,,,0,0
LLM-only,q1_below_gap_pl_setup,specific,0.0,False,0.0,,,,,,0,0
LLM-only,q1_blade_coating_setup,specific,0.42857142857142855,True,0.3333333333333333,,,,,,0,0
LLM-only,q1_charge_to_spin_conversion_calc_setup,specific,0.0,False,0.0,,,,,,0,0
LLM-only,q1_confocal_tcspc_transport,specific,0.7988805459902473,True,0.5,,,,,,0,0
LLM-only,q1_cryo_tem_assembly,specific,0.4692787260227565,True,0.3333333333333333,,,,,,0,0
LLM-only,q1_cryo_tem_inner_nanotube,specific,0.4692787260227565,True,0.3333333333333333,,,,,,0,0
LLM-only,q1_cryogenic_magneto_pl,specific,0.7462155048864012,True,0.25,,,,,,0,0
LLM-only,q1_current_controlled_memristor_setup,specific,0.23463936301137825,True,0.3333333333333333,,,,,,0,0
LLM-only,q1_dls,specific,0.4692787260227565,True,0.3333333333333333,,,,,,0,0
LLM-only,q1_dsc,specific,0.4692787260227565,True,0.25,,,,,,0,0
LLM-only,q1_eis_throughplane_pem,specific,0.7653606369886218,True,0.25,,,,,,0,0
LLM-only,q1_extrusion_compounding_setup,specific,0.4692787260227565,True,0.25,,,,,,0,0
LLM-only,q1_femtoprint_f200,specific,0.7452525342261976,True,1.0,,,,,,0,0
LLM-only,q1_giwaxs_htl_rpp_orientation,specific,0.5907889029375734,True,0.5,,,,,,0,0
LLM-only,q1_homebuilt_teg_char,specific,0.0,False,0.0,,,,,,0,0
LLM-only,q1_htxrd_furnace,specific,0.20111945400975278,True,0.0,,,,,,0,0
LLM-only,q1_iDPC_STEM,specific,0.0,False,0.0,,,,,,0,0
LLM-only,q1_in_situ_heating_stem,specific,0.7653606369886218,True,0.25,,,,,,0,0
LLM-only,q1_interferometer_shape_measurement,specific,0.06703981800325093,False,0.0,,,,,,0,0
LLM-only,q1_kpfm_htl_wf,specific,0.39664163797074165,True,0.3333333333333333,,,,,,0,0
LLM-only,q1_ldv_electromech,specific,0.7988805459902473,True,0.3333333333333333,,,,,,0,0
LLM-only,q1_microfluidic_flash_dilution_ld_trpl,specific,0.0,False,0.0,,,,,,0,0
LLM-only,q1_napxps_surface_passivation,specific,0.4692787260227565,True,0.25,,,,,,0,0
LLM-only,q1_nmr_polymer_composition,specific,0.5027986350243819,True,0.3333333333333333,,,,,,0,0
LLM-only,q1_orbital_shaker_babb_fast_clearing,specific,0.6643312027574678,True,0.5,,,,,,0,0
LLM-only,q1_paul_trap_tandem_ms,specific,0.7653606369886218,True,0.4,,,,,,0,0
LLM-only,q1_permanent_magnets,method_selection,1.0,True,0.4,,,,,,0,0
LLM-only,q1_pld,specific,0.6403662530558959,True,0.5,,,,,,0,0
LLM-only,q1_ppms_smr_sse,specific,0.2960819109658653,True,0.25,,,,,,0,0
LLM-only,q1_qfls_plqy,specific,0.7653606369886218,True,0.3333333333333333,,,,,,0,0
LLM-only,q1_rotating_stage,specific,0.04229741585226647,False,0.0,,,,,,0,0
LLM-only,q1_sans_magnetic,specific,0.4692787260227565,True,0.25,,,,,,0,0
LLM-only,q1_sem_pgma_laccase,specific,0.6735439182299785,True,1.0,,,,,,0,0
LLM-only,q1_sted_live_cell_snaptag2,specific,0.20111945400975278,True,0.0,,,,,,0,0
LLM-only,q1_sted_live_cell_uptake,specific,0.2098969608603938,True,0.0,,,,,,0,0
LLM-only,q1_stxm_thinfilm_xas,specific,0.06703981800325093,False,0.0,,,,,,0,0
LLM-only,q1_tandem_ms_xray_gasphase_peptide,specific,0.7039180890341348,True,0.6666666666666666,,,,,,0,0
LLM-only,q1_tirf_membrane_adsorption,specific,0.5027986350243819,True,0.25,,,,,,0,0
LLM-only,q1_uplc_ms_monitoring_dcl,specific,0.5450960508766485,True,0.25,,,,,,0,0
LLM-only,q2,method_selection,0.511576141875023,True,0.5,,,,,,0,0
LLM-only,q2_hydrides,method_selection,0.7653606369886218,True,0.4,,,,,,0,0
LLM-only,q3,process_optimization,0.2769367788636447,True,0.5,,,,,,0,0
LLM-only,q3_mo_recording,method_selection,0.596170973579556,True,0.25,,,,,,0,0
LLM-only,q_afm_large_area_roughness,specific,0.2960819109658653,True,0.25,,,,,,0,0
LLM-only,q_spin_valve_mr,specific,0.0,False,0.0,,,,,,0,0
LLM-only,q_ssnmr_teixobactin_lipidii,specific,0.5027986350243819,True,0.2,,,,,,0,0
LLM-only,qb1,specific,0.10055972700487639,True,0.0,,,,,,0,0
LLM-only,qb_2des,method_selection,0.7653606369886218,True,0.5,,,,,,0,0
LLM-only,qb_coherence_origin,broad_diagnostic,0.596170973579556,True,0.0,,,,,,0,0
LLM-only,qb_spectral_diffusion,process_optimization,0.7988805459902473,True,1.0,,,,,,0,0
LLM-only,qcm-d-antifouling-zipper-brush,specific,0.4692787260227565,True,0.16666666666666666,,,,,,0,0
LLM-only,qcm-d_kap95_binding,specific,0.49720136497561807,True,0.2,,,,,,0,0
LLM-only,qcm_d_adsorption_reversibility,specific,0.4692787260227565,True,0.14285714285714285,,,,,,0,0
LLM-only,qforce_qm_ref_setup,specific,0.0,False,0.0,,,,,,0,0
LLM-only,qhe_biotwo2se_transport,specific,0.49720136497561807,True,0.0,,,,,,0,0
LLM-only,qi1,specific,0.4692787260227565,True,0.25,,,,,,0,0
LLM-only,qt_ligand_exchange_orientation,process_optimization,0.5027986350243819,True,0.25,,,,,,0,0
LLM-only,redox_lipidomics,method_selection,0.8659203639934981,True,0.2,,,,,,0,0
LLM-only,rfa-angle-resolved-ion-energy,specific,0.23463936301137825,True,0.16666666666666666,,,,,,0,0
LLM-only,rfa_charge_state_kinetic_energy,specific,0.38685280723454163,True,0.5,,,,,,0,0
LLM-only,rfa_setup,specific,0.511576141875023,True,0.25,,,,,,0,0
LLM-only,rfa_sn_ions_h2,specific,0.39664163797074165,True,0.25,,,,,,0,0
LLM-only,rheology_tc3_viscoelasticity,specific,1.0,True,0.3333333333333333,,,,,,0,0
LLM-only,rheometer_pdmaema_viscosity,specific,0.4692787260227565,True,0.5,,,,,,0,0
LLM-only,rheometer_probe_tack,specific,0.7653606369886218,True,0.3333333333333333,,,,,,0,0
LLM-only,rifamycin_xray_photodissociation_setup,specific,0.0,False,0.0,,,,,,0,0
LLM-only,ring-current-ctocd-dz,specific,0.0,False,0.0,,,,,,0,0
LLM-only,rosina-cops-neutral-gas-sensor,specific,0.0,False,0.0,,,,,,0,0
LLM-only,rsxs-gecco-field-cycloid,specific,0.4692787260227565,True,0.0,,,,,,0,0
LLM-only,ru-mo-ultrathin-deposition,specific,0.20111945400975278,True,0.0,,,,,,0,0
LLM-only,ru_delam_xps,specific,0.511576141875023,True,0.25,,,,,,0,0
LLM-only,rwgs-gas-analysis,specific,0.1093372338555174,False,0.0,,,,,,0,0
LLM-only,saos-rheometer-specific,specific,0.7653606369886218,True,0.6666666666666666,,,,,,0,0
LLM-only,saxs-bm26b-fibrin,specific,0.7039180890341348,True,0.3333333333333333,,,,,,0,0
LLM-only,saxs-bm26b-terpoc,specific,0.596170973579556,True,0.25,,,,,,0,0
LLM-only,saxs-odt-brush,specific,0.24341686986201927,True,0.0,,,,,,0,0
LLM-only,saxs_c8s3_nanotubes,specific,0.7039180890341348,True,0.3333333333333333,,,,,,0,0
LLM-only,saxs_dataset_acquisition_setup,specific,1.0,True,0.25,,,,,,0,0
LLM-only,saxs_morphology_setup,specific,0.4692787260227565,True,0.25,,,,,,0,0
LLM-only,saxs_waxs_beamline_used_in_study,specific,0.23463936301137825,True,0.3333333333333333,,,,,,0,0
LLM-only,sclc_pv_measurement_setup,specific,0.7462155048864012,True,0.0,,,,,,0,0
LLM-only,semapa_fgt_surface_spin_spirals,specific,0.0,False,0.0,,,,,,0,0
LLM-only,sepF_ring_imaging,specific,0.458057870519973,True,0.5,,,,,,0,0
LLM-only,shh-lockin-ppms,specific,0.4692787260227565,True,0.16666666666666666,,,,,,0,0
LLM-only,siC_eit_cryostat,specific,1.1548406084228648,True,1.0,,,,,,0,0
LLM-only,siC_spin_relaxation_pump_probe,specific,0.10055972700487639,True,0.0,,,,,,0,0
LLM-only,siC_waveguide_coupling_setup,specific,0.2960819109658653,True,0.0,,,,,,0,0
LLM-only,single_nanotube_pl_microscopy,specific,1.0,True,0.3333333333333333,,,,,,0,0
LLM-only,skpm-bruker-multimode8,specific,1.0,True,0.25,,,,,,0,0
LLM-only,skx_imaging,method_selection,0.7653606369886218,True,0.3333333333333333,,,,,,0,0
LLM-only,skx_scattering,broad_diagnostic,0.7653606369886218,True,0.2,,,,,,0,0
LLM-only,skx_transport,process_optimization,0.4692787260227565,True,0.3333333333333333,,,,,,0,0
LLM-only,sm-fluor-excitation-znchl,specific,0.06703981800325093,False,0.0,,,,,,0,0
LLM-only,smfret_confocal_setup,specific,1.0,True,0.5,,,,,,0,0
LLM-only,smr_lockin_detection,specific,0.5027986350243819,True,0.3333333333333333,,,,,,0,0
LLM-only,smr_pt_hallbar,specific,0.4692787260227565,True,0.25,,,,,,0,0
LLM-only,soc_proximity_probe,method_selection,0.4692787260227565,True,0.3333333333333333,,,,,,0,0
LLM-only,soft-xray-ion-trap-nexams,specific,0.5027986350243819,True,0.2,,,,,,0,0
LLM-only,soft_xray_ion_trap_endstation,specific,0.2709710647400135,True,0.0,,,,,,0,0
LLM-only,solaris-synchrotron-use,specific,0.4692787260227565,True,1.0,,,,,,0,0
LLM-only,sot-mram-device,method_selection,0.4692787260227565,True,0.3333333333333333,,,,,,0,0
LLM-only,spin-inj-det,method_selection,0.04229741585226647,False,0.0,,,,,,0,0
LLM-only,spin-transport-char,broad_diagnostic,0.3631217289691162,True,0.0,,,,,,0,0
LLM-only,spin-transport-vti-lockin,specific,0.4692787260227565,True,0.2,,,,,,0,0
LLM-only,spin_order_mapping,method_selection,0.7653606369886218,True,0.25,,,,,,0,0
LLM-only,spin_transport_mapping,broad_diagnostic,0.0,False,0.0,,,,,,0,0
LLM-only,srcd_saxs_hnf1a_tad,specific,0.20111945400975278,True,0.0,,,,,,0,0
LLM-only,ssNMR-torsion-angle-setup,specific,1.0,True,0.3333333333333333,,,,,,0,0
LLM-only,ssb_electrochemical_stability,method_selection,0.5698384530276329,True,0.5,,,,,,0,0
LLM-only,ssb_interface_stability,broad_diagnostic,0.0,False,0.0,,,,,,0,0
LLM-only,ssb_ionic_conductivity,broad_diagnostic,0.4692787260227565,True,0.0,,,,,,0,0
LLM-only,ssl_closed_loop_sensor_setup,specific,0.4692787260227565,True,0.25,,,,,,0,0
LLM-only,ssnmr_grafting_crosslinking_chitosan_alginate,process_optimization,0.23463936301137825,True,1.0,,,,,,0,0
LLM-only,ssnmr_hydrogel_structure_dynamics,broad_diagnostic,0.4692787260227565,True,0.16666666666666666,,,,,,0,0
LLM-only,ssnmr_redor_chlorosome,specific,0.511576141875023,True,0.16666666666666666,,,,,,0,0
LLM-only,ssnmr_secondary_structure_coacervate,specific,0.4692787260227565,True,0.25,,,,,,0,0
LLM-only,ssnmr_torsion_angles,method_selection,0.7653606369886218,True,0.3333333333333333,,,,,,0,0
LLM-only,ssnmr_water_mobility_hydrogels,method_selection,0.4692787260227565,True,0.25,,,,,,0,0
LLM-only,stark_time_space_spectroscopy_setup,specific,1.0,True,0.3333333333333333,,,,,,0,0
LLM-only,stm_liquid_solid_interface,specific,0.6131471927654584,True,0.5,,,,,,0,0
LLM-only,stm_spinstm_edge_modes,specific,0.7653606369886218,True,0.5,,,,,,0,0
LLM-only,stm_spstm_fe_ta110,specific,0.7039180890341348,True,0.5,,,,,,0,0
LLM-only,stm_sts_gnr_001,specific,0.4692787260227565,True,0.2,,,,,,0,0
LLM-only,streak-camera-plt-transients,specific,0.47020199776783905,True,1.0,,,,,,0,0
LLM-only,streak-camera-time-resolved-emission,specific,0.42857142857142855,True,0.3333333333333333,,,,,,0,0
LLM-only,streak-camera-trpl,specific,0.49720136497561807,True,0.3333333333333333,,,,,,0,0
LLM-only,stxm_xanes_zno,specific,0.7653606369886218,True,0.3333333333333333,,,,,,0,0
LLM-only,summit-linear-algebra,method_selection,0.4692787260227565,True,0.14285714285714285,,,,,,0,0
LLM-only,summit-profiling,method_selection,0.7653606369886218,True,0.2857142857142857,,,,,,0,0
LLM-only,summit-transport,method_selection,0.0,False,0.0,,,,,,0,0
LLM-only,summit_gpu_hpc,specific,0.0,False,,,,,,,0,0
LLM-only,sup-azo-mech-test,specific,0.4692787260227565,True,0.3333333333333333,,,,,,0,0
LLM-only,surface_mimic_fabrication,method_selection,1.0,True,0.3333333333333333,,,,,,0,0
LLM-only,sv40_assembly_realtime_force_spec,specific,0.4692787260227565,True,0.5,,,,,,0,0
LLM-only,switchable_ratchet_cfd,specific,0.0,False,0.0,,,,,,0,0
LLM-only,syt1_membrane_remodeling_setup,specific,0.06703981800325093,False,0.0,,,,,,0,0
LLM-only,t1-nmr-characterization,specific,0.4692787260227565,True,0.16666666666666666,,,,,,0,0
LLM-only,ta_pump_probe_flowcell,specific,0.23463936301137825,True,0.0,,,,,,0,0
LLM-only,ta_setup_001,specific,0.4692787260227565,True,0.25,,,,,,0,0
LLM-only,tdEV_detection_plasma,broad_diagnostic,0.14285714285714288,False,0.0,,,,,,0,0
LLM-only,tdEV_morphology_validation,method_selection,1.0,True,0.3333333333333333,,,,,,0,0
LLM-only,te-transport-setup,specific,0.0,False,0.0,,,,,,0,0
LLM-only,tellurium-DFT,specific,0.0,False,0.0,,,,,,0,0
LLM-only,tem_tomography_bone_collagen_orientation,specific,0.5307212739772436,True,0.25,,,,,,0,0
LLM-only,tension_and_tubes,method_selection,0.033519909001625464,False,0.0,,,,,,0,0
LLM-only,texel_power_measurement_smu,specific,0.5027986350243819,True,0.3333333333333333,,,,,,0,0
LLM-only,tg-spectrometer-euv,specific,0.4692787260227565,True,0.25,,,,,,0,0
LLM-only,tg-spectrometer-euv-001,specific,0.2322609126342973,True,0.0,,,,,,0,0
LLM-only,tgs_sn_lpp_spectrum,specific,0.033519909001625464,False,0.0,,,,,,0,0
LLM-only,thiolate_mobility_Au111_setup,specific,0.4692787260227565,True,0.3333333333333333,,,,,,0,0
LLM-only,thz_reversal_setup,specific,0.511576141875023,True,0.25,,,,,,0,0
LLM-only,time_resolved_dna_dynamics,process_optimization,0.20111945400975278,True,0.0,,,,,,0,0
LLM-only,tirf_fusion_setup,specific,0.5027986350243819,True,0.25,,,,,,0,0
LLM-only,tmd-sot-1,method_selection,0.7988805459902473,True,0.3333333333333333,,,,,,0,0
LLM-only,tmd-sot-2,broad_diagnostic,0.7988805459902473,True,0.5,,,,,,0,0
LLM-only,tmd-sot-3,broad_diagnostic,0.4692787260227565,True,0.2,,,,,,0,0
LLM-only,tmd_beam_directionality,method_selection,0.511576141875023,True,0.3333333333333333,,,,,,0,0
LLM-only,tmd_laser_full_characterization,broad_diagnostic,0.7039180890341348,True,0.3333333333333333,,,,,,0,0
LLM-only,tmd_monolayer_quality,broad_diagnostic,0.7039180890341348,True,0.25,,,,,,0,0
LLM-only,transfer_quality_diagnostic,broad_diagnostic,1.0,True,0.3333333333333333,,,,,,0,0
LLM-only,transfer_strain_doping_monitoring,method_selection,1.0,True,0.3333333333333333,,,,,,0,0
LLM-only,trfe_setup,specific,0.06703981800325093,False,0.0,,,,,,0,0
LLM-only,trpl-streak-camera,specific,0.0,False,0.0,,,,,,0,0
LLM-only,trpl_perovskite_exciton_dynamics,specific,0.3296018199674907,True,0.5,,,,,,0,0
LLM-only,two_terminal_linear_response_ciss,specific,0.7653606369886218,True,0.0,,,,,,0,0
LLM-only,ups-seco-n-type-doped-polymer-films,specific,0.0,False,0.0,,,,,,0,0
LLM-only,ushe_electric_field_control,process_optimization,0.1093372338555174,False,0.0,,,,,,0,0
LLM-only,ushe_material_response_measurement,broad_diagnostic,0.0,False,0.0,,,,,,0,0
LLM-only,ushe_symmetry_screen,method_selection,0.0,False,0.0,,,,,,0,0
LLM-only,vbscf-turtle,specific,0.0,False,0.0,,,,,,0,0
LLM-only,vdw-edge-states,method_selection,0.1268922475567994,True,0.0,,,,,,0,0
LLM-only,vdw-fmr-imaging,method_selection,0.4692787260227565,True,0.25,,,,,,0,0
LLM-only,vdw-magnon-nonlocal-transport,broad_diagnostic,0.3631217289691162,True,0.2,,,,,,0,0
LLM-only,vesicle_mechanics_guv,broad_diagnostic,0.4692787260227565,True,0.3333333333333333,,,,,,0,0
LLM-only,vicon-mx10-stick-insect-kinematics,specific,0.2960819109658653,True,0.25,,,,,,0,0
LLM-only,viral_assembly_kinetics,method_selection,0.0,False,0.0,,,,,,0,0
LLM-only,viral_capsid_mechanics,broad_diagnostic,0.4692787260227565,True,0.3333333333333333,,,,,,0,0
LLM-only,viral_genome_packaging,method_selection,0.2960819109658653,True,0.5,,,,,,0,0
LLM-only,vna_cpw_spinwave,specific,0.5027986350243819,True,0.2,,,,,,0,0
LLM-only,voigt_high_field_magneto_optics,specific,0.0,False,0.0,,,,,,0,0
LLM-only,vr-hw-01,specific,0.0,False,0.0,,,,,,0,0
LLM-only,vsm_2dir,method_selection,0.4692787260227565,True,0.25,,,,,,0,0
LLM-only,vsm_isotope_labeling,method_selection,0.7988805459902473,True,0.3333333333333333,,,,,,0,0
LLM-only,vsm_linear_ir,method_selection,1.0,True,0.1111111111111111,,,,,,0,0
LLM-only,vt_ir_mct_probe_setup,specific,0.7039180890341348,True,0.3333333333333333,,,,,,0,0
LLM-only,vuv-action-ms-01,specific,0.033519909001625464,False,0.0,,,,,,0,0
LLM-only,vuv_tandem_ms_setup,specific,0.0,False,0.0,,,,,,0,0
LLM-only,wearable_camera_setup,specific,1.0,True,0.25,,,,,,0,0
LLM-only,ws2_30kv_stem,specific,1.0,True,0.2,,,,,,0,0
LLM-only,ws2_fluorescence_lifetime_mapping_setup,specific,1.0,True,0.5,,,,,,0,0
LLM-only,ws2_pll_pol_resolved_setup,specific,0.0,False,0.0,,,,,,0,0
LLM-only,ws2_pll_polres_spec,specific,0.0,False,0.0,,,,,,0,0
LLM-only,wse2_hall_sot_setup,specific,0.0,False,0.0,,,,,,0,0
LLM-only,wte2_ree_dft,specific,0.0,False,0.0,,,,,,0,0
LLM-only,xpcs_baTiO3_domain_fluctuations,specific,0.20111945400975278,True,0.0,,,,,,0,0
LLM-only,xps_o_vacancy_bso,specific,0.4692787260227565,True,0.2,,,,,,0,0
LLM-only,xray-ms-trap-tof,specific,0.596170973579556,True,0.16666666666666666,,,,,,0,0
LLM-only,xrd-100k-structure,specific,0.9197207891481876,True,0.5,,,,,,0,0
LLM-only,xrd-grazing-order,specific,1.0,True,0.375,,,,,,0,0
LLM-only,xrd-pbgete-phase-coexistence,specific,1.0,True,0.4,,,,,,0,0
LLM-only,xrd_cryo_fapbsn,specific,0.7653606369886218,True,0.3333333333333333,,,,,,0,0
LLM-only,xrd_perovskite_phase_structure,specific,0.7653606369886218,True,0.6666666666666666,,,,,,0,0
LLM-only,xy-spiral-001,specific,1.0,True,0.3333333333333333,,,,,,0,0
LLM-only,znalmg_in_situ_sem_tension,specific,0.0,False,0.0,,,,,,0,0
LLM-only,zrte5_sdh_setup,specific,0.0,False,0.0,,,,,,0,0
Literature-RAG,soc_proximity_probe,method_selection,0.0,False,0.0,0.1,0.9,10.0,1.0,9.0,3,3
Literature-RAG,thz_reversal_setup,specific,0.7653606369886218,True,0.5,0.1,0.9,10.0,1.0,9.0,11,8
Literature-RAG,1d_tsc_verification,broad_diagnostic,1.0,True,0.5,0.2,0.8,10.0,2.0,8.0,11,11
Literature-RAG,shh-lockin-ppms,specific,0.7653606369886218,True,0.3333333333333333,0.2,0.8,10.0,2.0,8.0,5,5
Literature-RAG,sv40_assembly_realtime_force_spec,specific,0.7653606369886218,True,0.5,0.2,0.8,10.0,2.0,8.0,6,4
Literature-RAG,crbr3_nladmr_lockin,specific,0.4692787260227565,True,0.3333333333333333,0.3,0.7,10.0,3.0,7.0,8,4
Literature-RAG,cryo_em_chmp2a_chmp3_tubes,specific,0.4692787260227565,True,0.2,0.3,0.7,10.0,3.0,7.0,2,1
Literature-RAG,eq_setup_sans_magnet,specific,0.4692787260227565,True,0.2,0.3,0.7,10.0,3.0,7.0,4,2
Literature-RAG,euv_tin_plasma_spectroscopy,specific,1.0,True,0.6666666666666666,0.3,0.7,10.0,3.0,7.0,8,5
Literature-RAG,fc-phys-observe,broad_diagnostic,0.0,False,0.0,0.3,0.7,10.0,3.0,7.0,6,3
Literature-RAG,fmols_brcs_export_demand,specific,0.0,False,0.0,0.3,0.7,10.0,3.0,7.0,0,0
Literature-RAG,magnetoelastic,method_selection,0.0,False,0.0,0.3,0.7,10.0,3.0,7.0,10,6
Literature-RAG,niO_pt_strip_fabrication_setup,specific,0.2960819109658653,True,0.5,0.3,0.7,10.0,3.0,7.0,8,6
Literature-RAG,q1_cryo_tem_inner_nanotube,specific,0.5027986350243819,True,0.3333333333333333,0.3,0.7,10.0,3.0,7.0,6,4
Literature-RAG,q1_sted_live_cell_snaptag2,specific,0.511576141875023,True,0.3333333333333333,0.3,0.7,10.0,3.0,7.0,4,3
Literature-RAG,q3,process_optimization,0.5698384530276329,True,0.5,0.3,0.7,10.0,3.0,7.0,16,8
Literature-RAG,single_nanotube_pl_microscopy,specific,1.0,True,0.6666666666666666,0.3,0.7,10.0,3.0,7.0,9,8
Literature-RAG,spin_transport_mapping,broad_diagnostic,0.7653606369886218,True,0.25,0.3,0.7,10.0,3.0,7.0,11,7
Literature-RAG,tg-spectrometer-euv,specific,0.4692787260227565,True,0.25,0.3,0.7,10.0,3.0,7.0,2,2
